Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3SexEc7om0q1awRqi8nCd1,"Choose Your Fighter (From Barbie The Album)","Choose Your Fighter (From Barbie The Album)","Ava Max",2023-07-21,137514,62,crazedmarie,2023-07-21T16:07:01Z,"","Atlantic Records",0.641,0.862,6,-5.166,0,0.0686,0.00393,0.0000241,0.234,0.64,139.948,4
2hGchv7KYaINz9Z1qzufNm,"Top Dog","mini mix vol. 3","Magdalena Bay",2023-04-13,137187,52,crazedmarie,2023-04-20T20:55:13Z,"","Luminelle Recordings",0.733,0.721,7,-9.131,1,0.128,0.0135,0.00103,0.125,0.602,144.975,4
3k0DJq2HdWJqnqor8NX0ac,"Padam Padam","Padam Padam","Kylie Minogue",2023-05-18,166266,8,crazedmarie,2023-05-18T15:55:59Z,"dance pop","BMG Rights Management (UK) Ltd",0.746,0.622,5,-7.923,1,0.241,0.201,0.00113,0.104,0.719,128.101,4
5YbGrhQCpOT4aOTlFgACke,"SunKissing","SunKissing","Hailee Steinfeld",2023-03-24,177253,49,crazedmarie,2023-05-26T16:43:29Z,"","Mercury Records / Republic Records",0.586,0.873,4,-4.34,1,0.056,0.0124,0,0.323,0.505,143.944,4
4BYKEjoZaJrw3qwCPhGpbP,"Perfect For You","Perfect For You","Peach PRC",2023-02-02,178398,23,crazedmarie,2023-06-02T19:56:31Z,"","Republic Records",0.508,0.679,2,-5.308,1,0.0309,0.00471,0,0.277,0.167,123.031,4
7G0tY4ErguYZpP6nQ6Qcnc,"Malibu","Malibu","Kim Petras",2020-05-07,191808,45,1254742636,2023-06-08T20:35:31Z,"","Republic Records",0.627,0.838,2,-4.352,1,0.183,0.0247,0.000383,0.223,0.536,120,4
7njDhlprmHJ1I9pM0rxMON,"Barbie Dreams (feat. Kaliii) [From Barbie The Album]","Barbie Dreams (feat. Kaliii) [From Barbie The Album]","FIFTY FIFTY,Kaliii",2023-07-06,149438,49,crazedmarie,2023-07-07T14:54:13Z,"","Atlantic Records",0.72,0.794,6,-2.644,1,0.0862,0.378,0,0.122,0.856,138.089,4
6yOxL1xfPkv9Z9zvpNrMDU,"I Think I Like You","The Band CAMINO","The Band CAMINO",2021-09-10,182658,52,1254742636,2023-06-08T20:46:06Z,"","DBLBLK Records/Elektra",0.806,0.567,11,-5.656,0,0.0425,0.00438,0,0.0427,0.644,120.02,4
0frKt739Ov9vvKS3JRu5Vi,"Perfect Day - Chris Lord Alge Mix","Legally Blonde","Hoku",2001-01-01,206666,50,crazedmarie,2023-06-12T13:53:06Z,"","A&M",0.544,0.918,8,-5.197,1,0.0594,0.0193,0,0.0631,0.774,155.705,4
7J1S5n6Kn4wZEu6xrBT0gk,"What Dreams Are Made Of","The Lizzie McGuire Movie (Original Motion Picture Soundtrack)","Hilary Duff",2021-06-04,242160,57,crazedmarie,2023-10-20T15:00:55Z,"","Walt Disney Records",0.62,0.915,0,-4.353,0,0.0525,0.0131,0.0000217,0.329,0.793,127.011,4
3w169ojlgQ0refSDJ6Xd6V,"All About You","Zenon Z3 (Original TV Movie Soundtrack)","April Start",2004-06-08,237800,0,crazedmarie,2024-05-29T23:57:21Z,"","Walt Disney Records",0.425,0.772,3,-7.385,1,0.0443,0.000663,0,0.084,0.605,185.934,4
0CpfO9VNiW0OGIaZO6zO3n,"Angel (From Barbie The Album)","Angel (From Barbie The Album)","PinkPantheress",2023-06-08,123820,51,crazedmarie,2023-06-12T14:38:37Z,"bedroom pop","Atlantic Records",0.676,0.693,2,-6.322,1,0.0548,0.18,0.108,0.194,0.617,115.015,4
6iF4RgIjDvDqyW13PezSj3,"Single Soon","Single Soon","Selena Gomez",2023-08-25,171655,68,crazedmarie,2023-08-28T22:23:43Z,"pop","Interscope Records",0.61,0.571,2,-5.649,1,0.0782,0.00863,0,0.131,0.747,105.01,4
6AQbmUe0Qwf5PZnt4HmTXv,"Boy's a liar Pt. 2","Boy's a liar Pt. 2","PinkPantheress,Ice Spice",2023-02-03,131013,71,sinfulviolet,2023-08-30T18:04:20Z,"bedroom pop","Warner Records",0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4
