Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3loYYWdPlLiUCq1jiSPfT6,"Kiss Tomorrow Goodbye","Tailgates & Tanlines","Luke Bryan",2011-01-01,203133,70,sneaky1004,2023-06-18T03:34:38Z,"country,acoustic country","Capitol Nashville",0.572,0.937,5,-3.468,0,0.0365,0.00649,0,0.316,0.578,115.012,4
5sSYvDVyP0CP9TUiqy3fuF,"Cradles","Cradles","Sub Urban",2019-01-04,209829,68,sneaky1004,2023-06-18T03:34:43Z,"","NCS",0.537,0.586,6,-1.864,1,0.314,0.265,0.0000704,0.175,0.624,79.056,4
0xJDTRuEuSlP95wHnrLnLx,"In Dreams - Alternative Version","In Dreams (Alternative Version)","Sierra Ferrell",2022-04-22,163149,52,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:44Z,"americana,alt country,bluegrass","Rounder",0.63,0.256,2,-8.75,1,0.0338,0.847,0.00012,0.0897,0.71,122.349,4
6tunhVGD8C05MZNjSVIsjw,"It Never Rains in Southern California","It Never Rains In Southern California","Albert Hammond",1972-08-16,233506,68,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:34:52Z,"","Legacy Recordings",0.626,0.565,9,-10.027,1,0.0271,0.124,0,0.0811,0.924,116.61,4
7vDepmBng7cQ7ob2PDzNlj,"Like the Dawn - 2022 Remaster","Through The Deep, Dark Valley (Ten Year Anniversary Remaster)","The Oh Hellos",2022-10-28,305000,31,sneaky1004,2023-06-18T03:34:56Z,"christian folk,folk pop,indie folk","No Coincidence Records",0.579,0.654,5,-7.326,0,0.0277,0.466,0.00101,0.107,0.368,95.995,4
0D1OY0M5A0qD5HGBvFmFid,"Go the Distance","Hercules (Original Motion Picture Soundtrack)","Roger Bart,Disney",1997-01-01,194160,66,sneaky1004,2023-06-18T03:35:01Z,"","Walt Disney Records",0.275,0.126,9,-17.077,1,0.033,0.878,0.000872,0.0791,0.211,88.206,4
5H8xLLUBnNS9ipRlybQbu6,"The Sea and the Rhythm","The Sea & the Rhythm","Iron & Wine",2003-09-09,323973,36,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:35:05Z,"indie folk,chamber pop,folk","Sub Pop Records",0.517,0.286,8,-11.225,0,0.0264,0.94,0.81,0.101,0.158,94.303,4
6bLU8e0LGyztE9iD5DWBQ1,"Hallucinogenics","Bank On The Funeral","Matt Maeson",2019-04-05,187173,68,sneaky1004,2023-06-18T03:35:18Z,"","Neon Gold/Atlantic",0.549,0.653,0,-7.47,1,0.0503,0.457,0,0.0969,0.287,121.348,4
3B3eOgLJSqPEA0RfboIQVM,"Skinny Love","For Emma, Forever Ago","Bon Iver",2008-02-19,238520,74,xc4d55arhin0xaa4hhdc2ujqz,2023-06-18T03:35:19Z,"indie folk","Jagjaguwar",0.592,0.263,4,-14.029,0,0.0568,0.845,0.00000568,0.127,0.109,76.366,4
7KWGfnsUU4Ri46TIvjpAPx,"Home - 2019 - Remaster","Up From Below (10th Anniversary Edition) [2019 - Remaster]","Edward Sharpe & The Magnetic Zeros",2009-07-07,306373,2,6ejzbcsssrmqkloyd50mpkire,2023-06-18T03:35:21Z,"","Vagrant Records",0.53,0.634,2,-5.759,1,0.0311,0.249,0.000622,0.0979,0.106,111.615,4
