artists,occurrence,freqency
"Mohamed Elachiri",1,0.004219
"Philip G Anderson",1,0.004219
"Moshe Levi",1,0.004219
"Have a Cigar",1,0.004219
"Gian Luca Buscaglia",1,0.004219
"Amelia Chain",3,0.012658
"George Bokaris",1,0.004219
"Billy-Joe,Ian Wong",1,0.004219
"Roberto Piano",1,0.004219
"Julio Alonso Chirinos Medina",1,0.004219
"Daniel Ketchum",1,0.004219
"Mark Sutton",1,0.004219
"Viviane Audet",1,0.004219
"Umeå Bodø",1,0.004219
"Nordicwaves",1,0.004219
"MettaForm",1,0.004219
"Ronan Spoor",1,0.004219
"Becky Ainge Unearthed",1,0.004219
"A. Blomqvist",1,0.004219
"Eul",1,0.004219
"Patricio Franzi",1,0.004219
"Yellow Garden",1,0.004219
"Martino Vergnaghi",1,0.004219
"Patrick Beau",1,0.004219
"Russell Shaw,Danny Elfman",3,0.012658
"Derek Duke,Joseph Lawrence",1,0.004219
"Sjellos",6,0.025316
"Divna Ljubojevic",1,0.004219
"M83,Anthony Gonzalez,Joseph Trapanese",2,0.008439
"James Newton Howard,Hans Zimmer",1,0.004219
"H-Pi",1,0.004219
"John Powell,Gavin Greenaway,DreamWorks Orchestra,Metro Voices Choir",1,0.004219
"John Powell,Hans Zimmer",1,0.004219
"Iván Torrent,Audiomachine",1,0.004219
"Kevin Rix,Audiomachine",2,0.008439
"Peter Roe",1,0.004219
"Two Steps from Hell,Nick Phoenix",2,0.008439
"Aram Mandossian,Future World Music",1,0.004219
"Hi-Finesse",1,0.004219
"Audiofire Studios",1,0.004219
"John A. Graves,Audiomachine",1,0.004219
"Gothic Storm Feat. Dan Graham,Gothic Storm,Dan Graham",1,0.004219
"Gothic Storm Feat. Gabriel Brosteanu,Gothic Storm,Gabriel Brosteanu",1,0.004219
"Gothic Storm, Christopher Haigh,Gothic Storm,Christopher Haigh",1,0.004219
"Gabriel Brosteanu,Gothic Storm",1,0.004219
"Epic Score",3,0.012658
"Epic Soul Factory,Cesc Vilà,Fran Soto",1,0.004219
"Nick Murray",1,0.004219
"Tom Player",1,0.004219
"Rameses B",1,0.004219
"Twisted Jukebox",1,0.004219
"Iván Torrent",1,0.004219
"Iván Torrent,Celica Soldream",1,0.004219
"MythFox",1,0.004219
"Ramin Djawadi,Tom Morello",1,0.004219
"Thomas Bergersen,Two Steps from Hell,Merethe Soltvedt",1,0.004219
"Stuart Roslyn,Audiomachine",1,0.004219
"Eldar Ibrahimovic",1,0.004219
"Krisztian Palmai,Chris Palmer",1,0.004219
"Shigeki Hayasi",1,0.004219
"Tsukasa Saitoh",2,0.008439
"Martin Phipps,Mediæval Bæbes",3,0.012658
"Martin Phipps,Benji Merrison,Mediæval Bæbes",2,0.008439
"Joris de Man,The Flight",3,0.012658
"The Flight,Joris de Man",2,0.008439
"Jonathan Williams",3,0.012658
"Michiru Aoyama",2,0.008439
"Hammock",1,0.004219
"John Stanford",6,0.025316
"Daniel Bernard",1,0.004219
"Colossal Trailer Music",1,0.004219
"Bear McCreary,Eivør",4,0.016878
"A.R. Rahman,Rekha Sawhney",1,0.004219
"KK & The Steampunk Orchestra",2,0.008439
"The Flight,Assassin's Creed,Mike Georgiades,Fanny Perrier-Rochas",1,0.004219
"Christopher Larkin,Amelia Jones",1,0.004219
"Neal Acree,Jeremy Soule,Russell Brower",1,0.004219
"Kyle Preston",1,0.004219
"Monasterium Imperi",3,0.012658
"Dark Matter",1,0.004219
"Sabled Sun",1,0.004219
"Valve Studio Orchestra",1,0.004219
"Jan J. Močnik",2,0.008439
"League of Legends",1,0.004219
"Clive Brooks",1,0.004219
"Jennifer Tissot",1,0.004219
"Ambient Nature Series",2,0.008439
"Outside Broadcast Recordings",5,0.021097
"Thors",1,0.004219
"Makeup And Vanity Set",1,0.004219
"Malukah,2WEI",1,0.004219
"Danny Baranowsky,Familyjules7x",5,0.021097
"FamilyJules",1,0.004219
"Meteor",1,0.004219
"Mega Drive",1,0.004219
"Sonic Mayhem,Power Glove",1,0.004219
"Jaroslav Beck",1,0.004219
"Alina Lesnik",1,0.004219
"YUKO KOMIYAMA,TADAYOSHI MAKINO,Masahiro Aoki,Akiyuki Morimoto",1,0.004219
"Neal Acree,Derek Duke",2,0.008439
"Shades of the Abyss",1,0.004219
"James Paget",1,0.004219
"Really Slow Motion",1,0.004219
"Sham Stalin",1,0.004219
"Hiroki Kikuta,Nobuo Uematsu,Yasunori Mitsuda,Yoko Shimomura,Benyamin Nuss,Rony Barrak,Tokyo Philharmonic Chorus,Tokyo Philharmonic Orchestra,Eckehard Stier",1,0.004219
"Danger",2,0.008439
"BAYONETTA",1,0.004219
"Brendon Williams",1,0.004219
"Masashi Hamauzu",1,0.004219
"Kuniyuki Takahashi,岡部啓一",1,0.004219
"帆足圭吾,岡部啓一",1,0.004219
"Maclaine Diemer,Brendon Williams",1,0.004219
"Derek Duke,Neal Acree",1,0.004219
"Atrium Carceri,Cities Last Broadcast,God Body Disconnect",1,0.004219
"Sounds Of Nature",1,0.004219
"Sound Jay",1,0.004219
"Nature Sounds",3,0.012658
"Jonn Serrie",1,0.004219
"Kyle Bobby Dunn",1,0.004219
"Hior Chronik",1,0.004219
"Celer&Hakobune",1,0.004219
"Stellardrone",1,0.004219
"Hilyard",1,0.004219
"El Huervo",1,0.004219
"Peter Gregson,Warren Zielinski,Magdalena Filipczak,Laurie Anderson,Richard Harwood",2,0.008439
"ThomasA",2,0.008439
"Maneli Jamal",1,0.004219
"Theophany",1,0.004219
"Joel Bille",1,0.004219
"Superposition",2,0.008439
"Florian Bur,Tunes of Fantasy",1,0.004219
"Goldmund",1,0.004219
"Ólafur Arnalds",2,0.008439
"Kjartan Sveinsson",1,0.004219
"Thomas Barrandon",2,0.008439
"West Dylan Thordson",1,0.004219
"Frans Bak",1,0.004219
"New Risen Throne",1,0.004219
"Tipper",1,0.004219
"Roque Baños",1,0.004219
"Timecop1983",1,0.004219
"August Wilhelmsson",3,0.012658
"Dardust",1,0.004219
"Mattia Cupelli",1,0.004219
"Rupert Gregson-Williams,Lorne Balfe",1,0.004219
"Koji Kondo,ROZEN",1,0.004219
"Prequell",1,0.004219
"2WEI,Ali Christenhusz",1,0.004219
"Aram Zero",1,0.004219
"Ciaran Hope",3,0.012658
"Dasha Charusha",1,0.004219
"Paul Hepker,Mark Kilian",2,0.008439
"Ennio Morricone,Yo-Yo Ma,Roma Sinfonietta",1,0.004219
"James Horner,Vic Frasier,The London Studio Symphony Orchestra,Thomas Pasatieri,Don Davis,Jay Ungar,Kazu Matsui,Tony Hinnigan,Mike Taylor,Maggie Boyle,Dermot Crehan",1,0.004219
"Classical Music Radio",1,0.004219
"Maree Docia",1,0.004219
"Brussels Philharmonic",1,0.004219
"Neizvestija",1,0.004219
"Sjellos,Atrium Carceri,Eldar,Svartsinn,Gydja,Desiderii Marginis,Asbaar,Halgrath,Cryobiosis,Dahlia's Tear,Lamia Vox,Sabled Sun",2,0.008439
"Desiderii Marginis,Atrium Carceri,Eldar,Sjellos,Svartsinn,Gydja,Asbaar,Halgrath,Cryobiosis,Dahlia's Tear,Lamia Vox,Sabled Sun",2,0.008439
"David Wilde,Yo-Yo Ma",1,0.004219
"Asbaar,Atrium Carceri,Eldar,Sjellos,Svartsinn,Gydja,Desiderii Marginis,Halgrath,Cryobiosis,Dahlia's Tear,Lamia Vox,Sabled Sun",1,0.004219
"Hans Zimmer,Jacob Shea,David Fleming",1,0.004219
"Anthony Caruso,JD Mayer",1,0.004219
"Berend Salverda",1,0.004219
"Rik Schaffer,Brad Derrick",2,0.008439
"Hans Zimmer,Lebo M.",1,0.004219
"London Music Works,Alex Temple",1,0.004219
"Hans Zimmer,Gavin Greenaway,The Lyndhurst Orchestra,Lisa Gerrard",1,0.004219
"The City of Prague Philharmonic Orchestra,Evan Jolly",1,0.004219
"Armen Hambar,Future World Music",1,0.004219
"Ryan Taubert",1,0.004219
"Nick Cave,Warren Ellis",2,0.008439
"Jeff Herriott,S.Craig Zahler",2,0.008439
"Ennio Morricone",4,0.016878
"Alphaxone",3,0.012658
"Rob King,Paul Romero",1,0.004219
"Arkadiusz Reikowski,Jacek Paciorkowski",1,0.004219
"Unapologetically Melodic",1,0.004219
"Traditional,Cheryl Ann Fulton",1,0.004219
"Nova Arcadia",2,0.008439
"Traditional,Deborah Henson-Conant",1,0.004219
"Rolf Løvland,Secret Garden",1,0.004219
"Thomas Loefke,Various Artists",1,0.004219
"Fredrik Jonasson",2,0.008439
"Ivan Duch",1,0.004219
"Hugues Leteve",2,0.008439
"Baldur's Gate II ~ Shadows Of Amn",1,0.004219
"Hristo Hristov",8,0.033755
"Johannes Bornlöf",3,0.012658
"Peter Sandberg",1,0.004219
"Peter McConnell",5,0.021097
"Rachel Portman,John Lenehan,David Snell",1,0.004219
"Northwest Sinfonia,Stephen Rippy",2,0.008439
"Northwest Sinfonia",1,0.004219
"BBC Scottish Symphony Orchestra",10,0.042194
"Kevin Braheny,Tim Clark",1,0.004219
"Jessita Reyes",1,0.004219
"Declan Masterson",1,0.004219
"Aakaash Rao,Sandro Friedrich",1,0.004219
"Aakaash Rao,Sandro Friedrich,Deryn Cullen",1,0.004219
"Aakaash Rao,Deryn Cullen",1,0.004219
"Jacek Paciorkowski",1,0.004219
"Harry Gregson-Williams,John Powell",1,0.004219
"Ensemble Galilei,Maggie Sansone,Bonnie Rideout,Sue Richards,Carolyn SurrickMarcia Diehl",1,0.004219
"Wouter en De Draak",1,0.004219
"Josh Whelchel,Kristin Naigus,Patti Rudisill,John Robert Matz",1,0.004219
"Josh Whelchel,Kristin Naigus,Patti Rudisill",1,0.004219
"Josh Whelchel,Patti Rudisill,Kristin Naigus",1,0.004219
"Germaine Tailleferre,Alessandra Ziveri",1,0.004219
"Berlinist",5,0.021097
"Christophe Héral,Raphaël Joffres",2,0.008439
"Jérôme Rebotier",1,0.004219
"Philip Wareborn,Paradox Interactive",3,0.012658
"Nicolas Snyder",6,0.025316
"Nicolas Snyder,Rowan Katz",1,0.004219
"Rachel Rose Mitchell",1,0.004219
"Alexander Forselius,Dr. Sounds",1,0.004219
"Vincent Diamante",1,0.004219
"Lorenzo Masini,Palatino87",1,0.004219
"Denny Schneidemesser",1,0.004219
"Locust Toybox",1,0.004219
"Echo Grid",1,0.004219
"Eldamar",1,0.004219
"Manaberry",1,0.004219
"Northwestern University Symphonic Wind Ensemble",1,0.004219
"Rick Clark,London Music Works",1,0.004219
"Glenn Stafford,Neal Acree,Sam Cardon,David Arkenstone,Clint Bajakian,Jason Hayes",1,0.004219
"Russell Brower,Neal Acree,Sam Cardon,Edo Guidotti,Jeremy Soule,Derek Duke",1,0.004219
"Vitamin String Quartet",1,0.004219
"Czech Philharmonic Chamber Orchestra & Kuehn's Mixed Choir",1,0.004219
"Zhenlan Kang",1,0.004219
"David Arkenstone,Glenn Stafford,Leo Kaliski",1,0.004219
"Russell Brower,Sam Cardone",1,0.004219
"Neal Acree,Sam Cardon",1,0.004219
"Howard Shore & Tara Scammell",1,0.004219
"Russell Brower,Derek Duke",2,0.008439
"Russell Brower, Neal Acree, Clint Bajakian, Sam Cardon, Craig Stuart Garfinkle, Edo Guidotti & Eimear Noone",1,0.004219
"Neal Acree,Russell Brower",1,0.004219
"Russell Brower,Neal Acree,Sam Cardon,Glenn Stafford,Edo Guidotti,Jason Hayes",1,0.004219
"The Dwarf Cast & Richard Armitage",1,0.004219
"Howard Shore & Helen Hobson",1,0.004219
"Marcin Przybylowicz",1,0.004219
"Trevor Morris,Raney Shockne,Freya Catherine",1,0.004219
"Albert Hammond",2,0.008439
"Townes Van Zandt",2,0.008439
"George Harrison",8,0.033755
"Gerry Rafferty",2,0.008439
"The Mamas & The Papas",4,0.016878
"Billy Swan",1,0.004219
"Steely Dan",3,0.012658
"Kansas",4,0.016878
"Eagles",19,0.080169
"Derek & The Dominos,Eric Clapton",1,0.004219
"James Taylor",4,0.016878
"Carole King",4,0.016878
"Grateful Dead",2,0.008439
"Ringo Starr",2,0.008439
"Gladys Knight & The Pips",1,0.004219
"Eric Clapton",2,0.008439
"Joni Mitchell",4,0.016878
"Led Zeppelin",14,0.059072
"Dusty Springfield",3,0.012658
"Aretha Franklin",3,0.012658
"Cream",2,0.008439
"The Band",2,0.008439
"John Denver",6,0.025316
"Lynyrd Skynyrd",13,0.054852
"Allman Brothers Band",3,0.012658
"Bob & Earl",1,0.004219
"Janis Joplin",3,0.012658
"Big Brother & The Holding Company,Janis Joplin",1,0.004219
"Simon & Garfunkel",4,0.016878
"Electric Light Orchestra",2,0.008439
"Elton John,Kiki Dee",4,0.016878
"Chicago",2,0.008439
"Steppenwolf",2,0.008439
"Neil Diamond",4,0.016878
"Jimi Hendrix",3,0.012658
"Paul McCartney",1,0.004219
"Joe Cocker",1,0.004219
"Santana",1,0.004219
"The Zombies",2,0.008439
"Chuck Berry",2,0.008439
"Frankie Valli",4,0.016878
"Edison Lighthouse",3,0.012658
"Shuggie Otis",1,0.004219
"Otis Redding",1,0.004219
"Sam Cooke",2,0.008439
"Van Morrison",4,0.016878
"Chris Isaak",1,0.004219
"Martha Reeves & The Vandellas",1,0.004219
"Elvin Bishop",1,0.004219
"Frankie Valli & The Four Seasons",3,0.012658
"Lindsey Buckingham",1,0.004219
"The Cars",2,0.008439
"Sonny & Cher",3,0.012658
"The Association",1,0.004219
"Faces",1,0.004219
"Dolly Parton,Kenny Rogers",4,0.016878
"Bread",3,0.012658
"Peter Frampton",1,0.004219
"Linda Ronstadt",1,0.004219
"Snowy White",1,0.004219
"America",7,0.029536
"Todd Rundgren",2,0.008439
"Jackson Browne",2,0.008439
"Buffalo Springfield",2,0.008439
"Jim Croce",7,0.029536
"Warren Zevon",2,0.008439
"Ambrosia",2,0.008439
"Supertramp",1,0.004219
"Gordon Lightfoot",1,0.004219
"Christopher Cross",1,0.004219
"Norman Greenbaum",2,0.008439
"Neil Young",3,0.012658
"Pet Shop Boys",1,0.004219
"The Young Rascals",1,0.004219
"When In Rome",2,0.008439
"Air Supply",1,0.004219
"Canned Heat",3,0.012658
"Lionel Richie",2,0.008439
"U2",6,0.025316
"Crosby, Stills, Nash & Young",1,0.004219
"Seals and Crofts",1,0.004219
"Paul McCartney,Wings",1,0.004219
"Neil Young,Crazy Horse",1,0.004219
"David Gilmour",2,0.008439
"The Waterboys",1,0.004219
"Carly Simon",2,0.008439
"George Michael",4,0.016878
"Spandau Ballet",1,0.004219
"Little River Band",1,0.004219
"Rex Orange County",6,0.025316
"khai dreams",1,0.004219
"Grizfolk",2,0.008439
"Noah Kahan",85,0.358650
"Andy Martin",4,0.016878
"AJR,Rivers Cuomo",3,0.012658
"Social House,Lil Yachty",5,0.021097
"Fitz and The Tantrums",6,0.025316
"Of Monsters and Men",15,0.063291
"Radical Face",3,0.012658
"American Authors",6,0.025316
"GROUPLOVE",5,0.021097
"Lexi Cline",1,0.004219
"So You Say",1,0.004219
"Whisper",1,0.004219
"The Worst Cover Band Of The World",2,0.008439
"Train",26,0.109705
"Owl City",10,0.042194
"Simple Plan,MKTO",1,0.004219
"BØRNS",15,0.063291
"One Direction",52,0.219409
"Declan McKenna",5,0.021097
"Wallows,Clairo",2,0.008439
"BANNERS",5,0.021097
"Summerdrive",1,0.004219
"The Lumineers",29,0.122363
"Matthew Mole",1,0.004219
"Edward Sharpe & The Magnetic Zeros",11,0.046414
"Empire Of The Sun",9,0.037975
"Dotan",1,0.004219
"Yoke Lore",6,0.025316
"The Head And The Heart",15,0.063291
"Mariano Mallia",1,0.004219
"Phillip Phillips",2,0.008439
"OneRepublic",20,0.084388
"Andy Grammer",12,0.050633
"Ben Rector",3,0.012658
"Bakar",4,0.016878
"Capital Cities",5,0.021097
"Wiz Khalifa,Empire Of The Sun",4,0.016878
"Miguel,Travis Scott",3,0.012658
"Justin Bieber,Nicki Minaj",9,0.037975
"Steve Lacy",5,0.021097
"Maroon 5,Wiz Khalifa",5,0.021097
"Twenty One Pilots",15,0.063291
"Jessie J",4,0.016878
"The Temptations",4,0.016878
"Frank Ocean,Earl Sweatshirt",2,0.008439
"Ryn Weaver",3,0.012658
"The Daughters Of Eve",1,0.004219
"Good Neighbours",2,0.008439
"Michael Marcagi",4,0.016878
"Bazzi",9,0.037975
"Passion Pit",2,0.008439
"The Wanted",4,0.016878
"Zedd,Hayley Williams",2,0.008439
"Loud Luxury,Brando",2,0.008439
"Maroon 5",30,0.126582
"Gavin DeGraw",5,0.021097
"Cash Cash,Bebe Rexha",3,0.012658
"The Vamps",11,0.046414
"Kendrick Lamar,SZA",13,0.054852
"Zedd,Foxes",6,0.025316
"Jason Derulo",31,0.130802
"Tove Styrke",1,0.004219
"Snakehips,Tinashe,Chance the Rapper",6,0.025316
"Current Joys",2,0.008439
"Vacations",1,0.004219
"alt-J",9,0.037975
"Milky Chance",12,0.050633
"Harmless",1,0.004219
"Surf Curse",2,0.008439
"a-ha",5,0.021097
"Aidan Bissett",1,0.004219
"Surfaces",4,0.016878
"Robin Schulz,Francesco Yates",4,0.016878
"Supergrass",1,0.004219
"Rosa Linn",3,0.012658
"Nico & Vinz",9,0.037975
"Corinne Bailey Rae",4,0.016878
"Bruno Mars",32,0.135021
"Nicky Youre,hey daisy",1,0.004219
"Mark Keali'i Ho'omalu,Kamehameha Schools Children's Chorus",2,0.008439
"BENEE",5,0.021097
"The 502s",2,0.008439
"Mumford & Sons",28,0.118143
"Matt Maeson",5,0.021097
"Noah Kahan,Kacey Musgraves",3,0.012658
"Joy Oladokun,Noah Kahan",1,0.004219
"Noah Kahan,Julia Michaels",2,0.008439
"Jack Johnson",4,0.016878
"The Summer Set",1,0.004219
"Benson Boone",9,0.037975
"David Guetta,OneRepublic",1,0.004219
"Myles Smith",1,0.004219
"A$AP Rocky",5,0.021097
"Calvin Harris,Frank Ocean,Migos,Funk Wav",2,0.008439
"Cottonwood Firing Squad",2,0.008439
"Cameron Whitcomb",1,0.004219
"Icona Pop",3,0.012658
"Ella Henderson",3,0.012658
"Jack Ü,Skrillex,Diplo,Justin Bieber",2,0.008439
"DJ Snake,Justin Bieber",2,0.008439
"Justin Bieber,Chance the Rapper",2,0.008439
"WizTheMc,bees & honey",1,0.004219
"Red Hot Chili Peppers",24,0.101266
"The Goo Goo Dolls",18,0.075949
"Pearl Jam",7,0.029536
"The Weeknd,Playboi Carti",2,0.008439
"YNW Melly,9lokknine",1,0.004219
"YNW Melly,Kanye West",1,0.004219
"Roddy Ricch",4,0.016878
"Polo G",4,0.016878
"Lil Baby,Gunna,Lil Durk,NAV",1,0.004219
"Gunna",6,0.025316
"Future,Metro Boomin",6,0.025316
"BossMan Dlow",5,0.021097
"BigXthaPlug",11,0.046414
"Future,Metro Boomin,Brownstone",1,0.004219
"Ozzy Osbourne",1,0.004219
"Phil Collins",17,0.071730
"N.W.A.",3,0.012658
"Fetty Wap",4,0.016878
"Kanye West,Pusha T",2,0.008439
"Travis Scott,Kacy Hill",1,0.004219
"Young Thug,Travis Scott",1,0.004219
"Kanye West,T-Pain",1,0.004219
"JAY-Z,Kanye West,Frank Ocean,The-Dream",1,0.004219
"Rae Sremmurd,Gucci Mane",1,0.004219
"Kanye West,DJ Premier",1,0.004219
"Wiz Khalifa",2,0.008439
"2Pac,Outlawz",2,0.008439
"BossMan Dlow,French Montana",1,0.004219
"Lil Wayne",3,0.012658
"Future",11,0.046414
"Willie Nelson",1,0.004219
"Future,Metro Boomin,The Weeknd",2,0.008439
"PARTYNEXTDOOR,Drake",3,0.012658
"Kanye West,Gucci Mane,Big Sean,2 Chainz,Travis Scott,Yo Gotti,Quavo,Desiigner",1,0.004219
"La Roux",5,0.021097
"Kanye West,Theophilus London,Allan Kingdom,Paul McCartney",1,0.004219
"21 Savage",3,0.012658
"Skrilla",1,0.004219
"Kendrick Lamar,MC Eiht",1,0.004219
"A Boogie Wit da Hoodie",3,0.012658
"Rich Gang,Young Thug,Rich Homie Quan",1,0.004219
"Kodak Black,Offset,Travis Scott",1,0.004219
"Dreamville,J. Cole,Lute,DaBaby",2,0.008439
"Fetty Wap,Monty",1,0.004219
"Lil Wayne,Kendrick Lamar",1,0.004219
"Migos,YoungBoy Never Broke Again",1,0.004219
"Kanye West,Chief Keef,Pusha T,Big Sean,Jadakiss",1,0.004219
"Trippie Redd,Travis Scott",1,0.004219
"Lil Baby,Gunna,Lil Uzi Vert",1,0.004219
"Playboi Carti,Lil Uzi Vert",3,0.012658
"Flipp Dinero",1,0.004219
"Lil Yachty,YoungBoy Never Broke Again",1,0.004219
"Young Thug",1,0.004219
"King Von",1,0.004219
"Tory Lanez",3,0.012658
"Ski Mask The Slump God,Juice WRLD",2,0.008439
"Tee Grizzley,Lil Yachty",1,0.004219
"Lil Yachty",2,0.008439
"Trippie Redd,Juice WRLD",1,0.004219
"Trippie Redd",2,0.008439
"Key Glock",4,0.016878
"Lil Baby,Gunna",1,0.004219
"Trippie Redd,Playboi Carti",1,0.004219
"Ken Carson",4,0.016878
"G Herbo,Lil Uzi Vert,Juice WRLD,Chance the Rapper",1,0.004219
"Young Thug,Future",2,0.008439
"Yeat",7,0.029536
"Drake,Yeat",2,0.008439
"KYLE,Lil Yachty",3,0.012658
"GELO",1,0.004219
"¥$,Kanye West,Ty Dolla $ign",2,0.008439
"Lil Tjay",1,0.004219
"Lil Tjay,Polo G,Fivio Foreign",1,0.004219
"DDG,Blueface",1,0.004219
"Mustard,NAV,Playboi Carti,A Boogie Wit da Hoodie",1,0.004219
"Pop Smoke,Lil Baby,DaBaby",1,0.004219
"Pop Smoke,A Boogie Wit da Hoodie",1,0.004219
"Pop Smoke,50 Cent,Roddy Ricch",1,0.004219
"THE SCOTTS,Travis Scott,Kid Cudi",1,0.004219
"Juice WRLD",12,0.050633
"Comethazine",1,0.004219
"Lil Mosey",2,0.008439
"Trippie Redd,DaBaby",1,0.004219
"Metro Boomin,Future,Don Toliver",1,0.004219
"Roddy Ricch,Gunna",1,0.004219
"Meek Mill,Rick Ross",1,0.004219
"StaySolidRocky",1,0.004219
"Superstar Pride",1,0.004219
"Travis Scott,Drake",1,0.004219
"SoFaygo",1,0.004219
"GELO,GloRilla",1,0.004219
"Juice WRLD,YoungBoy Never Broke Again",1,0.004219
"The Kid LAROI,Lil Tecca",1,0.004219
"Desiigner",2,0.008439
"DRAM,Lil Yachty",3,0.012658
"Playboi Carti,Travis Scott",2,0.008439
"Playboi Carti,The Weeknd",1,0.004219
"Playboi Carti,Kendrick Lamar,Jhené Aiko",1,0.004219
"Playboi Carti,Skepta",1,0.004219
"Playboi Carti,Future,Travis Scott",1,0.004219
"Playboi Carti,Kendrick Lamar",1,0.004219
"Playboi Carti,Future",1,0.004219
"Playboi Carti,Young Thug,Ty Dolla $ign",1,0.004219
"Labi Siffre",1,0.004219
"Tyler, The Creator,Lola Young",3,0.012658
"Lil Tecca",3,0.012658
"Bryan Adams",12,0.050633
"5 Seconds of Summer",16,0.067511
"JAWNY",2,0.008439
"24kGoldn",2,0.008439
"HRVY",2,0.008439
"MKTO",11,0.046414
"D12",1,0.004219
"Panic! At The Disco",19,0.080169
"Superorganism",1,0.004219
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Grandmaster Melle Mel,Grandmaster Caz,Kool Moe Dee,Eric Nally",2,0.008439
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,IDRIS,Anderson .Paak",2,0.008439
"Trophy Eyes",2,0.008439
"Colony House",1,0.004219
"SIX60",1,0.004219
"The Veronicas",6,0.025316
"G Flip",7,0.029536
"Peking Duk,Jack River",2,0.008439
"SAINt JHN,Imanbek",2,0.008439
"Ocean Alley",5,0.021097
"Lime Cordiale",4,0.016878
"Hilltop Hoods",6,0.025316
"The Jungle Giants",6,0.025316
"Flume,Vera Blue",1,0.004219
"Sticky Fingers",7,0.029536
"The Rubens",4,0.016878
"Sigala,The Vamps",1,0.004219
"Kristen Bell,Idina Menzel",2,0.008439
"Eminem",14,0.059072
"Justin Bieber,Big Sean",3,0.012658
"3OH!3,Kesha",3,0.012658
"LunchMoney Lewis",3,0.012658
"The Strumbellas",3,0.012658
"New Hope Club",1,0.004219
"Crowded House",4,0.016878
"benny blanco,Juice WRLD",2,0.008439
"Arizona Zervas",3,0.012658
"ilyTOMMY,Savage Ga$p",1,0.004219
"Tyler, The Creator",6,0.025316
"Clean Bandit,Jess Glynne",5,0.021097
"Calvin Harris,John Newman",3,0.012658
"Iggy Azalea",2,0.008439
"Ambjaay",1,0.004219
"SAYGRACE,Tate McRae,Audrey Mika",1,0.004219
"We The Kings",3,0.012658
"Simple Plan",3,0.012658
"Bowling For Soup",4,0.016878
"Blur",1,0.004219
"ZAYN",3,0.012658
"Shawn Mendes",25,0.105485
"Liam Payne,Quavo",4,0.016878
"Wheatus",4,0.016878
"The Vamps,Demi Lovato",2,0.008439
"Mark Ronson,Miley Cyrus",4,0.016878
"Cub Sport",1,0.004219
"Drapht",4,0.016878
"Angus & Julia Stone",5,0.021097
"L D R U,Paige IV",2,0.008439
"Yaeji",2,0.008439
"Dominic Fike,Kenny Beats",2,0.008439
"MØ",3,0.012658
"The Chicks",9,0.037975
"ROLE MODEL",1,0.004219
"Darius Rucker",2,0.008439
"Brooks & Dunn,Kacey Musgraves",1,0.004219
"Busted",2,0.008439
"Mark Ronson,Bruno Mars",7,0.029536
"Crazy Frog",1,0.004219
"Macklemore & Ryan Lewis,Wanz",2,0.008439
"G.R.L.",3,0.012658
"Karmin",3,0.012658
"Troy",1,0.004219
"Jimmy Eat World",9,0.037975
"Martin Garrix,Macklemore,Fall Out Boy",3,0.012658
"G-Eazy,Kehlani",1,0.004219
"Jax Jones,RAYE",2,0.008439
"Hilltop Hoods,Montaigne,Tom Thum",3,0.012658
"Galantis",5,0.021097
"Two Feet",3,0.012658
"Portugal. The Man",7,0.029536
"SHAED,ZAYN",2,0.008439
"Marc E. Bassy,G-Eazy",2,0.008439
"Tyler, The Creator,Kali Uchis",3,0.012658
"DMA'S",4,0.016878
"Ziggy Alberts",2,0.008439
"Ruel",5,0.021097
"Thomston",1,0.004219
"Alina Baraz,Khalid",3,0.012658
"Ron Pope",2,0.008439
"JP Saxe,Julia Michaels",2,0.008439
"Niall Horan",8,0.033755
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis",4,0.016878
"Nathan Hawes",1,0.004219
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Ed Sheeran",2,0.008439
"Peach Tree Rascals",1,0.004219
"Olivia Rodrigo,Disney",3,0.012658
"grandson",1,0.004219
"Ashe",3,0.012658
"Slowly Slowly",1,0.004219
"Cordae,Anderson .Paak",1,0.004219
"Kira Puru",1,0.004219
"San Cisco",3,0.012658
"PNAU",1,0.004219
"blink-182",8,0.033755
"Keane",6,0.025316
"Swedish House Mafia,John Martin",4,0.016878
"Avicii",32,0.135021
"Lorde,Khalid,Post Malone,SZA",4,0.016878
"Peking Duk,Nicole Millar",2,0.008439
"King Princess",4,0.016878
"The Wombats",5,0.021097
"Rex Orange County,Benny Sings",2,0.008439
"Skegss",5,0.021097
"Eric Carmen",2,0.008439
"YUNGBLUD",3,0.012658
"Fifth Harmony,Kid Ink",1,0.004219
"Shaggy,Rik Rok",4,0.016878
"Jaden",1,0.004219
"Lil Peep",2,0.008439
"Blueface",2,0.008439
"Rob $tone,J. Davi$,J Spooks",3,0.012658
"G-Eazy,A$AP Rocky,Cardi B",1,0.004219
"Lil Peep,XXXTENTACION",2,0.008439
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Mary Lambert",1,0.004219
"Akon,Eminem",4,0.016878
"3OH!3",4,0.016878
"Dean Lewis",2,0.008439
"Hilltop Hoods,Illy,Ecca Vandal",2,0.008439
"Post Malone,Swae Lee",4,0.016878
