artists,occurrence,freqency
"Masked Wolf",1,0.038462
"Joel Corry,RAYE,David Guetta",1,0.038462
"Jess Glynne",3,0.115385
"Ava Max",9,0.346154
"Doja Cat,SZA",2,0.076923
"Lil Nas X",6,0.230769
"Savage Garden",2,0.076923
"Sam Smith,Normani",1,0.038462
"ICEHOUSE",1,0.038462
"Rodney Atkins",1,0.038462
"Elle King",2,0.076923
"Clean Bandit,Jess Glynne",5,0.192308
"Hayley Kiyoko",4,0.153846
"Troye Sivan,Betty Who",1,0.038462
"Troye Sivan",4,0.153846
"Daryl Braithwaite",1,0.038462
"Little Mix,Nicki Minaj",1,0.038462
"Lady Gaga,Bradley Cooper",2,0.076923
"Clean Bandit,Mabel,24kGoldn",1,0.038462
"Lady Gaga,Ariana Grande",1,0.038462
"Taylor Dayne",2,0.076923
"Hootie & The Blowfish",6,0.230769
"John Lennon",1,0.038462
"Carly Simon",2,0.076923
"La Roux",5,0.192308
"Maroon 5,Rihanna",1,0.038462
"Rihanna,Slash",1,0.038462
"The Veronicas",6,0.230769
"benny blanco,Halsey,Khalid",2,0.076923
"Peking Duk",4,0.153846
"Sophie Ellis-Bextor",2,0.076923
"Troye Sivan,Ariana Grande",1,0.038462
"Kesha,The Dap-Kings Horns",2,0.076923
"Superfruit",1,0.038462
"Josh Dylan,Lily James,Hugh Skinner",1,0.038462
"Cher,Andy Garcia",1,0.038462
"Christine Baranski,Julie Walters,Amanda Seyfried",1,0.038462
"Lily James,Jessica Keenan Wynn,Alexa Davies,Celia Imrie",1,0.038462
"Hugh Skinner,Lily James",2,0.076923
"Sam Feldt,RANI",1,0.038462
"Camila Cabello,DaBaby",1,0.038462
"Short Stack",5,0.192308
"Kasey Chambers",1,0.038462
"Adore Delano",5,0.192308
"YUNGBLUD,Halsey,Travis Barker",1,0.038462
"Zedd,Katy Perry",1,0.038462
"Mark Ronson,Miley Cyrus",4,0.153846
"Mark Keali'i Ho'omalu,Kamehameha Schools Children's Chorus",2,0.076923
"Simon & Garfunkel",4,0.153846
"Zager & Evans",1,0.038462
"Marc Cohn",2,0.076923
"Nena",3,0.115385
"The Band Perry",4,0.153846
"Miranda Lambert",8,0.307692
"3OH!3",4,0.153846
"Jesse McCartney",2,0.076923
"Vonda Shepard",1,0.038462
"Sandi Thom",3,0.115385
"Busted",2,0.076923
"Red Illusions",1,0.038462
"Eric Carmen",2,0.076923
"Patrick Swayze,Wendy Fraser",1,0.038462
"Dusty Springfield",3,0.115385
"Bonnie Tyler",4,0.153846
"Eurythmics,Annie Lennox,Dave Stewart",4,0.153846
"Ewan McGregor,Alessandro Safina",1,0.038462
"Nicole Kidman,Ewan McGregor,Jamie Allen",1,0.038462
"Elijah Kelley",1,0.038462
"John Travolta,Michelle Pfeiffer",1,0.038462
"Michelle Pfeiffer",1,0.038462
"Catherine Zeta-Jones,Susan Misner,Deidre Goodwin,Denise Faye,Ekaterina Chtchelkanova,Mya Harrison,Taye Diggs",1,0.038462
"Jemaine Clement,Disney",1,0.038462
"Anika Noni Rose",2,0.076923
"Susan Egan,The Muses",1,0.038462
"Dominic Cooper,Amanda Seyfried",1,0.038462
"Nikki Blonsky,Zac Efron,Amanda Bynes,Elijah Kelley,John Travolta,Queen Latifah",1,0.038462
"Zella Day",1,0.038462
"Cher",19,0.730769
"Calvin Harris,Dua Lipa",2,0.076923
"OMI,AronChupa",1,0.038462
"Adam Lambert",3,0.115385
"OMI,Felix Jaehn",2,0.076923
"Lorde,Khalid,Post Malone,SZA",4,0.153846
"Maggie Lindemann,CADE,Cheat Codes",1,0.038462
"Conor Maynard",1,0.038462
"Suzi Quatro",7,0.269231
"Clean Bandit,Louisa Johnson",1,0.038462
"Clean Bandit,Anne-Marie,Sean Paul",3,0.115385
"Slim Dusty",3,0.115385
"Amanda Halloran Written By Kristan Hall",1,0.038462
"Miranda Lambert,Carrie Underwood",1,0.038462
"Tim McGraw",4,0.153846
"Troy Cassar-Daley,Adam Harvey",1,0.038462
"Sonny & Cher",3,0.115385
"Lee Kernaghan",29,1.115385
"Lee Kernaghan,Adam Brand,Steve Forde",1,0.038462
"Lee Kernaghan,Robby X",1,0.038462
"Jimmy Barnes,David Nicholas",1,0.038462
"Cold Chisel",5,0.192308
"Hunters & Collectors",1,0.038462
"Australian Crawl",2,0.076923
"John Williamson",30,1.153846
"Rogue Traders",1,0.038462
"Sneaky Sound System",1,0.038462
"Jessica Darrow",1,0.038462
"Stephanie Beatriz,Olga Merediz,John Leguizamo,Adassa,Maluma,Encanto - Cast",1,0.038462
"Barbie,Mattel",3,0.115385
"Maddie Zahm",2,0.076923
"Lost Frequencies,Calum Scott",1,0.038462
"Timbaland,Katy Perry",3,0.115385
"PNAU,Troye Sivan",1,0.038462
"Sam Smith,Calvin Harris,Jessie Reyez",1,0.038462
"Lil Nas X,Jack Harlow",4,0.153846
"G.R.L.",3,0.115385
"Jessie J",4,0.153846
"LeAnn Rimes",5,0.192308
"Scouting For Girls",3,0.115385
"Missy Higgins",1,0.038462
"Olly Murs,Louisa Johnson",1,0.038462
"Samantha Jade",1,0.038462
"Guy Sebastian",2,0.076923
"Keith Urban,Carrie Underwood",1,0.038462
"Jessica Mauboy",2,0.076923
"Shannon Noll",1,0.038462
"MIKA",7,0.269231
"Steps",1,0.038462
"Nikki Webster,Sam Mac",1,0.038462
"Bella Heart",1,0.038462
"Natalia Kills",1,0.038462
"Martina McBride",1,0.038462
"Kristinia DeBarge",1,0.038462
"Avery",1,0.038462
"Cyndi Lauper",8,0.307692
"Emeli Sandé",1,0.038462
"Amanda Seyfried,Ashley Lilley,Rachel McDowall",1,0.038462
"Morgan Evans",1,0.038462
"Little Mix,Stormzy",1,0.038462
"Bonnie McKee",1,0.038462
"Lily James,Jessica Keenan Wynn,Alexa Davies",1,0.038462
"Cher,Meryl Streep,Christine Baranski,Julie Walters,Pierce Brosnan,Colin Firth,Stellan Skarsgård,Andy Garcia,Amanda Seyfried,Dominic Cooper,Lily James,Jessica Keenan Wynn,Alexa Davies,Josh Dylan,Jeremy Irvine,Hugh Skinner",1,0.038462
"Christine Baranski,Philip Michael",1,0.038462
"Julie Walters,Stellan Skarsgård",1,0.038462
"Rihanna,Kanye West,Paul McCartney",5,0.192308
"The Vamps",11,0.423077
"Tina Turner",2,0.076923
"John Farnham",5,0.192308
"Stan Walker",1,0.038462
"Todrick Hall",13,0.500000
"Priscilla Renea",1,0.038462
"Taylor Swift,Ed Sheeran",1,0.038462
"SIX",1,0.038462
"Zac Efron,Motion Picture Cast of Hairspray",1,0.038462
"Little Mix,Sean Paul",1,0.038462
"Thirsty Merc",3,0.115385
"Mandy Miles",1,0.038462
"P!nk,Wideboys",1,0.038462
"Darius Rucker",2,0.076923
"RuPaul,Clairy Browne",1,0.038462
"Keith Urban,P!nk",2,0.076923
"P!nk,Lily Allen",3,0.115385
"Metro Station",2,0.076923
"Hot Chelle Rae,New Boyz",1,0.038462
"LeAnn Rimes,Dave Audé",1,0.038462
"The Darkness",1,0.038462
"Dan + Shay",3,0.115385
"Maroon 5,Christina Aguilera",5,0.192308
"A.R. Rahman,The Pussycat Dolls,Nicole Scherzinger",1,0.038462
"Stephanie McIntosh",1,0.038462
"Young Divas",1,0.038462
"Trixie Mattel",3,0.115385
"Billy Ray Cyrus",1,0.038462
"The Script,will.i.am",2,0.076923
"Eurythmics,Annie Lennox,Dave Stewart,Aretha Franklin",1,0.038462
"Lionel Richie,Rascal Flatts",1,0.038462
"Aretha Franklin",3,0.115385
"DNCE,Grease Live Cast",1,0.038462
"Madonna",12,0.461538
"Rudimental,Jess Glynne,Macklemore,Dan Caplen",4,0.153846
"Cobra Starship,Leighton Meester",1,0.038462
"Ricki-Lee",2,0.076923
"Cimorelli",1,0.038462
"RuPaul",4,0.153846
"RuPaul,The Cast of RuPaul's Drag Race",1,0.038462
"RuPaul,The Cast of RuPaul's Drag Race All Stars, Season 2",1,0.038462
"RuPaul,The Cast of Rupaul's Drag Race All Stars, Season 3",1,0.038462
"Blair St. Clair",2,0.076923
"Ginger Minj",1,0.038462
"Tiësto,Tate McRae",1,0.038462
"G Flip",7,0.269231
"G Flip,Lauren Sanderson",1,0.038462
"Delta Goodrem",1,0.038462
"Olly Murs",3,0.115385
"Lily Allen",5,0.192308
"Jordin Sparks",2,0.076923
"Vanessa Amorosi",2,0.076923
"Taylor Swift,Brendon Urie,Panic! At The Disco",1,0.038462
"Anna Kendrick",1,0.038462
"Karmin",3,0.115385
"Kim Petras,Nicki Minaj",1,0.038462
"Deep Blue Something",2,0.076923
"Anne-Marie,Shania Twain",1,0.038462
"Divinyls",2,0.076923
"Kenny Rogers",1,0.038462
"Waylon Jennings,Willie Nelson",1,0.038462
"Peach PRC",3,0.115385
"Patsy Cline,The Jordanaires",1,0.038462
"Alan Jackson,Jimmy Buffett",1,0.038462
"Dolly Parton,Kenny Rogers",4,0.153846
"Glen Campbell",5,0.192308
"Charley Pride",1,0.038462
"Josh Turner",1,0.038462
"Toby Keith",5,0.192308
"Brooks & Dunn",3,0.115385
"Alan Jackson",1,0.038462
"Johnny Cash",1,0.038462
"Akon,Colby O'Donis,Kardinal Offishall",2,0.076923
"Ciara,Justin Timberlake",1,0.038462
"Vengaboys",1,0.038462
"Bebe Rexha,Snoop Dogg",1,0.038462
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,Jadah Marie,Anna Cathcart,Disney",1,0.038462
"Dove Cameron,Cameron Boyce,Booboo Stewart,Sofia Carson,Disney",1,0.038462
"China Anne McClain,Thomas Doherty,Dylan Playfair,Disney",1,0.038462
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,China Anne McClain,Mitchell Hope,Thomas Doherty,Dylan Playfair,Sarah Jeffery,Jadah Marie,Brenna D'Amico,Zachary Gibson,Disney",1,0.038462
"Danny Elfman",1,0.038462
"Bette Midler,Sarah Jessica Parker,Kathy Najimy",1,0.038462
"Jeremy Irons,Whoopi Goldberg,Cheech Marin,Jim Cummings",1,0.038462
"Sofia Carson,Cameron Boyce,Booboo Stewart,Mitchell Hope,Disney",1,0.038462
"Anthony Gonzalez,Gael Garcia Bernal",1,0.038462
"Jenifer Lewis,The Pinnacle Gospel Choir",1,0.038462
"Julie Fowlis",1,0.038462
"Miguel,Natalia Lafourcade",1,0.038462
"Lea Salonga,Harvey Fierstein,Matthew Wilder,James Hong,Jerry Tondo,Disney",1,0.038462
"Carmen Twillie,Lebo M.",1,0.038462
"Pat Carroll,Disney",1,0.038462
"Emma Watson,Luke Evans,Ensemble - Beauty and the Beast",1,0.038462
"Anthony Gonzalez,Antonio Sol",1,0.038462
"Lea Salonga,Beth Fowler,Marni Nixon,Chorus - Mulan,Disney",1,0.038462
"Dan Stevens",1,0.038462
"Angela Lansbury,Disney",1,0.038462
"Maurice Chevalier",1,0.038462
"Roxette",2,0.076923
"Prince",1,0.038462
"Roy Orbison",3,0.115385
"Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.038462
"Queen Latifah,Motion Picture Cast of Hairspray",2,0.076923
"Elijah Kelley,Amanda Bynes,Zac Efron,Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.038462
"David Bowie",5,0.192308
"Todrick Hall,Zoe Roe",1,0.038462
"Todrick Hall,Kylie Sonique",1,0.038462
"Todrick Hall,RuPaul",2,0.076923
"Todrick Hall,Jay Armstrong Johnson",1,0.038462
"Todrick Hall,Nicole Scherzinger",1,0.038462
"Todrick Hall,Bob the Drag Queen",1,0.038462
"Todrick Hall,Jordin Sparks",1,0.038462
"Alaska Thunderfuck,Adore Delano",1,0.038462
"Dove Cameron,Khalid",1,0.038462
"Dove Cameron,Cheyenne Jackson,Disney",1,0.038462
"Dove Cameron,Sofia Carson,Cameron Boyce,Booboo Stewart,China Anne McClain,Thomas Doherty,Disney",1,0.038462
"China Anne McClain,Disney",1,0.038462
"Kristin Chenoweth,Dove Cameron,Disney",1,0.038462
"Ester Dean,Skylar Astin",1,0.038462
"The Treblemakers",1,0.038462
"Chris Stapleton",2,0.076923
"Calvin Harris,Rihanna",2,0.076923
"Rudimental,Emeli Sandé",1,0.038462
"Sheppard",1,0.038462
"Meat Loaf",3,0.115385
"Culture Club",2,0.076923
"Olivia Newton-John",2,0.076923
"Fergie,Ludacris",4,0.153846
"Rupert Holmes",1,0.038462
"Jax",1,0.038462
"Em Beihold",1,0.038462
"Marshmello,Jonas Brothers",2,0.076923
"Maroon 5,Megan Thee Stallion",1,0.038462
"Camila Cabello,Ed Sheeran",2,0.076923
"Marshmello,Khalid",1,0.038462
"Post Malone,Doja Cat",2,0.076923
"ZAYN,Taylor Swift",2,0.076923
"Hailee Steinfeld,Grey,Zedd",1,0.038462
"Lewis Capaldi",3,0.115385
"George Michael",4,0.153846
"Diana Ross",2,0.076923
"Jake Owen",1,0.038462
"Blake Shelton",3,0.115385
"Randy Houser",1,0.038462
"Zac Brown Band,Jimmy Buffett",1,0.038462
"Big & Rich",1,0.038462
"Gretchen Wilson",1,0.038462
"Labrinth",6,0.230769
"Anson Seabra",1,0.038462
"Ashnikko",3,0.115385
"Ashnikko,Princess Nokia",1,0.038462
"Ashnikko,Baby Tate",1,0.038462
"Devon Cole",1,0.038462
"Bella Poarch",2,0.076923
"The Runaways",1,0.038462
"Pomplamoose",1,0.038462
"Lesley Gore",1,0.038462
"Falling In Reverse",1,0.038462
"Nina Tribus",1,0.038462
"Miley Cyrus,Stevie Nicks",1,0.038462
"Ashnikko,Grimes",1,0.038462
"Kiki Rockwell",2,0.076923
"Lydia the Bard",16,0.615385
"The Vivienne",1,0.038462
"Shea Couleé,Lila Star,The Vixen",1,0.038462
"Shea Couleé",1,0.038462
"Victorious Cast,Elizabeth Gillies,Ariana Grande",1,0.038462
"Victorious Cast,Victoria Justice,Elizabeth Gillies",1,0.038462
"Quarterflash",1,0.038462
"Queens of the Universe",2,0.076923
"Anastacia",2,0.076923
"Deana Carter",1,0.038462
"Jason Aldean",2,0.076923
"Joe Nichols",1,0.038462
"Ron Pope",2,0.076923
"Brad Paisley,Alison Krauss",1,0.038462
"Diamond Rio",1,0.038462
"Kellie Pickler",1,0.038462
"Madonna,Justin Timberlake,Timbaland",5,0.192308
"Coi Leray",2,0.076923
"The Mamas & The Papas",4,0.153846
"Doris Day,Paul Weston And His Orchestra",1,0.038462
"Brooks Jefferson",1,0.038462
"Phil Vassar",1,0.038462
"Randy Travis",1,0.038462
"Bobby Boris Pickett,The Crypt-Kickers",1,0.038462
"Natalie Jane",1,0.038462
"Bailey Zimmerman",3,0.115385
"Jack Harlow",7,0.269231
"America,George Martin",3,0.115385
"Sinéad O'Connor",1,0.038462
"Harry Chapin",1,0.038462
"Warren Zevon",2,0.076923
"Poison",2,0.076923
"October Country",1,0.038462
"Lauv,Anne-Marie",2,0.076923
"Cutting Crew",3,0.115385
"U2",6,0.230769
"John Waite",1,0.038462
"Lydia the Bard,Tony Halliwell",2,0.076923
"Soft Cell",2,0.076923
"Jennifer Lopez,Pitbull",4,0.153846
"Bruno Mars,Cardi B",2,0.076923
"Pitbull,John Ryan",2,0.076923
"John Newman",4,0.153846
"Sigala,Ella Eyre",1,0.038462
"Bebe Rexha,Florida Georgia Line",2,0.076923
"Kygo,Whitney Houston",2,0.076923
"Zara Larsson,MNEK",2,0.076923
"Sia,Sean Paul",2,0.076923
"David Guetta,Sia",5,0.192308
"David Guetta,USHER",4,0.153846
"Shakira,Rihanna",1,0.038462
"David Guetta,Nicki Minaj",2,0.076923
"Major Lazer,DJ Snake,MØ",1,0.038462
"Ariana Grande,Zedd",3,0.115385
"Robin Schulz,Francesco Yates",4,0.153846
"Maggie Lindemann,Cheat Codes,CADE",1,0.038462
"Eric Prydz",3,0.115385
"Rag'n'Bone Man",1,0.038462
"David Guetta,AFROJACK,Bebe Rexha,Nicki Minaj",1,0.038462
"Joel Corry,MNEK",2,0.076923
"Charli xcx,Billie Eilish",1,0.038462
"Dasha",9,0.346154
"Ana Swan",1,0.038462
"Eminem,Ed Sheeran",2,0.076923
"Elle King,Miranda Lambert",2,0.076923
"Big & Rich,Gretchen Wilson",2,0.076923
"Wolfmother",1,0.038462
"Crowded House",4,0.153846
"INXS",2,0.076923
"Dave Dobbyn,Herbs",1,0.038462
"Bernard Fanning",1,0.038462
"Bachelor Girl",1,0.038462
"The Angels",2,0.076923
"Paul Kelly,The Messengers",3,0.115385
"Redgum",1,0.038462
"Spiderbait",3,0.115385
"Goanna",1,0.038462
"Pseudo Echo",1,0.038462
"Jimmy Barnes",1,0.038462
"Diesel",1,0.038462
"Ian Moss",1,0.038462
"Dragon",4,0.153846
"Richard Clapton",1,0.038462
"Skyhooks",1,0.038462
"The Bangles",2,0.076923
"Sam Fischer,Demi Lovato",2,0.076923
"Sabrina Carpenter,Dolly Parton",1,0.038462
"Patsy Cline",1,0.038462
"Beverley Knight,Sister Act (2024 London Cast)",1,0.038462
"Tori Kelly",2,0.076923
"Tori Kelly,Pharrell Williams",1,0.038462
"Scarlett Johansson",3,0.115385
"Reese Witherspoon,Nick Kroll",1,0.038462
"Bomba Estéreo",1,0.038462
"Tori Kelly,Taron Egerton,Scarlett Johansson,Nick Kroll",1,0.038462
"Auli'i Cravalho,Hualālai Chung,Rose Matafeo,David Fane,Disney",1,0.038462
"Auli'i Cravalho,Disney,Rachel House",1,0.038462
"Awhimai Fraser,Disney",1,0.038462
"Meryl Streep",1,0.038462
"Timmy Trumpet,Savage",1,0.038462
"Reba McEntire",1,0.038462
"Katrina & The Waves",3,0.115385
"Kool & The Gang",2,0.076923
"Bee Gees",14,0.538462
"Carl Douglas",1,0.038462
"Van Halen",2,0.076923
"MC Hammer",2,0.076923
"Village People",2,0.076923
"Chris Medina",1,0.038462
"Maroon 5,Wiz Khalifa",5,0.192308
"LMFAO,Lauren Bennett,GoonRock",1,0.038462
"Aloe Blacc",3,0.115385
"Inner Circle",1,0.038462
"Mohombi",1,0.038462
"Mohombi,Nicole Scherzinger",1,0.038462
"Steppenwolf",2,0.076923
"Neil Donnell",1,0.038462
"Pitbull,Marc Anthony",1,0.038462
"Snoop Dogg,David Guetta,Giorgio Tuinfort,Frédéric Riesterer",1,0.038462
"Shakira,Freshlyground",1,0.038462
"Macklemore & Ryan Lewis,Wanz",2,0.076923
"Michel Teló",1,0.038462
"Diddy - Dirty Money,Skylar Grey",3,0.115385
"Mike Posner,Gigamesh",2,0.076923
"B.o.B,Bruno Mars",3,0.115385
"Passenger",1,0.038462
"Flo Rida,Pitbull",1,0.038462
"Madcon",4,0.153846
"Madcon,Ray Dalton",2,0.076923
"Hermes House Band",1,0.038462
"Luke Christopher",1,0.038462
"Mr. Probz",1,0.038462
"Robin Thicke,T.I.,Pharrell Williams",3,0.115385
"Bjørn Johan Muri",1,0.038462
"Donkeyboy",4,0.153846
"Snakehips,Tinashe,Chance the Rapper",6,0.230769
"Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg",1,0.038462
"Coolio,L.V.",1,0.038462
"The Weeknd,Daft Punk",3,0.115385
"Ariana Grande,Iggy Azalea",2,0.076923
"John Travolta,Jeff Conaway",2,0.076923
"Lucenzo,Don Omar",1,0.038462
"Kenny Loggins",3,0.115385
"Huey Lewis & The News",1,0.038462
"Alexander Rybak",1,0.038462
"Cast of Mamma Mia! The Movie,Philip Michael,Christine Baranski,Julie Walters,Stellan Skarsgård",1,0.038462
"Pink Floyd",10,0.384615
"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",2,0.076923
"Major Lazer,Nyla,Fuse ODG",2,0.076923
"Kungs,Cookin' On 3 Burners",1,0.038462
"A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",3,0.115385
"Isac Elliot",1,0.038462
"Justin Bieber,Jaden",2,0.076923
"Jessie J,B.o.B",1,0.038462
"Austin Mahone,Pitbull",3,0.115385
"Kygo,Conrad Sewell",1,0.038462
"U.S.A. For Africa",1,0.038462
"Dexys Midnight Runners,Kevin Rowland",1,0.038462
"ItaloBrothers",1,0.038462
"David Guetta,Kelly Rowland",1,0.038462
"Guy Sebastian,Lupe Fiasco",1,0.038462
"Veronica Jax",1,0.038462
"Elton John,Kiki Dee",4,0.153846
"Laleh",1,0.038462
"Adelén",1,0.038462
"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean,Funk Wav",3,0.115385
"Martin Garrix,Macklemore,Fall Out Boy",3,0.115385
"Earth, Wind & Fire,The Emotions",1,0.038462
"CHIC",1,0.038462
"Pierce Brosnan,Meryl Streep",1,0.038462
"Lena",1,0.038462
"Avicii,Conrad Sewell",1,0.038462
"David Guetta,Sam Martin",1,0.038462
"Sia",4,0.153846
"Wham!",3,0.115385
"Sam Fender",2,0.076923
"2Pac,Big Syke",1,0.038462
"NEIKED,Dyo",2,0.076923
"Tez Cadey",1,0.038462
"David Guetta,Ne-Yo,Akon",2,0.076923
"50 Cent,Olivia",2,0.076923
"Robin Schulz,Ilsey",3,0.115385
"Pitbull,Jennifer Lopez,Claudia Leitte",1,0.038462
"Jerry Lee Lewis",2,0.076923
"Sister Sledge",1,0.038462
"Major Lazer,MØ,DJ Snake",2,0.076923
"Bananarama",1,0.038462
"Lipps Inc.",1,0.038462
"James Brown",1,0.038462
"MGMT",7,0.269231
"Becky Hill,David Guetta",1,0.038462
"Logic,Rag'n'Bone Man",1,0.038462
"Dennis Lloyd",2,0.076923
"Robbie Williams",4,0.153846
"Dire Straits",5,0.192308
"Matthew Wilder",2,0.076923
"Lissie",1,0.038462
"Nik Kershaw",1,0.038462
"Rihanna,Calvin Harris",5,0.192308
"LF SYSTEM",2,0.076923
"Status Quo",1,0.038462
"Kakkmaddafakka",1,0.038462
"Amy Diamond",1,0.038462
"The Beach Boys",8,0.307692
"Duffy",1,0.038462
"Alphaville",2,0.076923
"Scissor Sisters",2,0.076923
"Jamelia",2,0.076923
"Kygo,Labrinth",1,0.038462
"The Monroes",1,0.038462
"Scorpions",1,0.038462
"The Blues Brothers,Aretha Franklin",1,0.038462
"Sam & Dave",1,0.038462
"Bertine Zetlitz",1,0.038462
"Loreen",1,0.038462
"Måns Zelmerlöw",1,0.038462
"Modern Talking",1,0.038462
"Michael Bublé",1,0.038462
"Dagny",1,0.038462
"Wet Wet Wet",1,0.038462
"Barry Manilow",1,0.038462
"The Trammps",1,0.038462
"Bill Medley,Jennifer Warnes",1,0.038462
"Jan Hammer",1,0.038462
"Rick James",1,0.038462
"Edwin Starr",1,0.038462
"Enrique Iglesias",1,0.038462
"Justice",1,0.038462
"Bob Marley & The Wailers",2,0.076923
"KISS",1,0.038462
"Barry White",1,0.038462
"George Benson",1,0.038462
"Rock Mafia",1,0.038462
"Ice Cube,Das EFX",1,0.038462
"Billy Ocean",1,0.038462
"Player",1,0.038462
"Gerry Rafferty",2,0.076923
"French Montana,Swae Lee",4,0.153846
"Candi Staton",1,0.038462
"Jungle,Channel Tres",1,0.038462
"Seeb,Skip Marley",1,0.038462
"Sugababes",1,0.038462
"Murray Head",1,0.038462
"Amy Macdonald",1,0.038462
"Irene Cara",1,0.038462
"Hannah Montana",4,0.153846
"Future",11,0.423077
"Drake,PARTYNEXTDOOR",3,0.115385
"CEO Trayle",1,0.038462
"Drake,Rihanna",2,0.076923
"Drake,GIVĒON",1,0.038462
"Daniel Caesar",15,0.576923
"Don Toliver,Quavo,Offset",1,0.038462
"Mac Miller",8,0.307692
"21 Savage",3,0.115385
"03 Greedo",1,0.038462
"Jhené Aiko,Childish Gambino",1,0.038462
"Tory Lanez,RL Grime",1,0.038462
"Drake,Sampha",1,0.038462
"Childish Gambino,Jhené Aiko",1,0.038462
"Yebba,A$AP Rocky",1,0.038462
"SZA,Travis Scott",4,0.153846
"Daniel Caesar,Kali Uchis",1,0.038462
"SZA,Chance the Rapper",1,0.038462
"Stunna Gambino",1,0.038462
"Rick Ross,Drake,Chrisette Michele",1,0.038462
"Tyler, The Creator,Rex Orange County,Anna of the North",1,0.038462
"Drake,Travis Scott",1,0.038462
"Tyler, The Creator,Kali Uchis",3,0.115385
"Tyler, The Creator,A$AP Rocky",1,0.038462
"A$AP Rocky,Frank Ocean",1,0.038462
"Drake,Nicki Minaj",1,0.038462
"PARTYNEXTDOOR,Drake",3,0.115385
"Kiana Ledé,Bryson Tiller",1,0.038462
"Яeternity",1,0.038462
"Reggie Becton",1,0.038462
"Tory Lanez",3,0.115385
"Mura Masa,A$AP Rocky",2,0.076923
"Summer Walker",3,0.115385
"Kehlani,Ty Dolla $ign",1,0.038462
"Bakar",4,0.153846
"ilostmyself",1,0.038462
"d3puu",1,0.038462
"SZA,Don Toliver",1,0.038462
"Marshmello,Brent Faiyaz",1,0.038462
"SZA,The Neptunes,Pharrell Williams,Ty Dolla $ign",1,0.038462
"Drake,Static Major,Ty Dolla $ign",1,0.038462
"Drake,Michael Jackson",1,0.038462
"Steve Lacy",5,0.192308
"Daniel Caesar,Ty Dolla $ign",1,0.038462
"Daniel Caesar,Charlotte Day Wilson",1,0.038462
"Daniel Caesar,John Mayer",1,0.038462
"Daniel Caesar,Mustafa",1,0.038462
"G-Eazy,Christoph Andersson",1,0.038462
"A$AP Rocky,Imogen Heap,Clams Casino",1,0.038462
"Drake,Yeat",2,0.076923
"juju<3",1,0.038462
"H.E.R.",5,0.192308
"Daniel Caesar,Sean Leon,Jacob Collier",1,0.038462
"Frank Ocean,Earl Sweatshirt",2,0.076923
"LUCKI",1,0.038462
"Jace!",1,0.038462
"Veeze",2,0.076923
"Nicki Minaj,Drake",1,0.038462
"Rihanna,Future",2,0.076923
"Rihanna,Drake",5,0.192308
"Tyler, The Creator,Frank Ocean",2,0.076923
"Future,The Weeknd",1,0.038462
"Travis Scott,SZA,Future",2,0.076923
"Lil Tecca",3,0.115385
"Timbaland,Drake",1,0.038462
"Jhené Aiko",8,0.307692
"Jhené Aiko,Big Sean",2,0.076923
"Frank Ocen",1,0.038462
"80purppp",1,0.038462
"Pi’erre Bourne,Sharc",1,0.038462
"Lil Yachty,Future,Playboi Carti",1,0.038462
"Drake,Lykke Li",1,0.038462
"Autumn!",1,0.038462
"Kendrick Lamar,Drake",1,0.038462
"Kendrick Lamar,Rihanna",1,0.038462
"Kendrick Lamar,Jay Rock",2,0.076923
"Naomi Sharon",1,0.038462
"Trippie Redd,PARTYNEXTDOOR",1,0.038462
"Ken Carson",4,0.153846
"Kelly Rowland,Lil Wayne",1,0.038462
"Future,Kelly Rowland",1,0.038462
"Rick Ross,Nicki Minaj",1,0.038462
"DJ Khaled,Drake,Rick Ross,Lil Wayne",1,0.038462
"Young Money,Drake",2,0.076923
"Drake,Trey Songz,Lil Wayne",1,0.038462
"Drake,Kanye West,Lil Wayne,Eminem",2,0.076923
"Ro James",1,0.038462
"Trill Family,Boosie Badazz,Webbie,Kiara",1,0.038462
"Nicki Minaj,Beyoncé",2,0.076923
"Nicki Minaj,Rihanna",1,0.038462
"DJ Khaled,Rihanna,Bryson Tiller",1,0.038462
"Drake,Jhené Aiko",1,0.038462
"Drake,Yebba",1,0.038462
"Jhené Aiko,Kurupt",1,0.038462
"Jhené Aiko,Namiko,Miyagi",1,0.038462
"Jhené Aiko,Swae Lee",1,0.038462
"Omarion,Chris Brown,Jhené Aiko",1,0.038462
"Jhené Aiko,Future,Miguel",1,0.038462
"Summer Walker,Jhené Aiko",1,0.038462
"Paperboy Fabe,Brent Faiyaz",2,0.076923
"Baby Keem",1,0.038462
"Drake,SZA",1,0.038462
"Rick Ross,Wale,Drake",1,0.038462
"Mariah the Scientist",2,0.076923
"Summer Walker,PARTYNEXTDOOR",1,0.038462
"Nicki Minaj,Jeremih",1,0.038462
"DaniLeigh,Chris Brown",1,0.038462
"Meek Mill,Jeremih,PnB Rock",1,0.038462
"USHER,Alicia Keys",2,0.076923
