tracks,occurrence,freqency
"Adagio in D Minor (From Sunshine)",2,0.011976
"Colossus",1,0.005988
"Helios",1,0.005988
"The Nemesis",2,0.011976
"Shadow On The Ettenmoors: Reprise",1,0.005988
"Beast Among The Ruins",1,0.005988
"Before The Citadel Gate",1,0.005988
"Ragnar Kills the Messenger",1,0.005988
"Battle of Brothers",1,0.005988
"Passion of Victory",1,0.005988
"Gods and Demons",1,0.005988
"Divinus Consensio",2,0.011976
"Welcome To Your Fantasy",1,0.005988
"The Divine Truth",1,0.005988
"Skyrim - Dragonborn Theme”",2,0.011976
"Shere Khan and the Fire",2,0.011976
"The Cove Battle Siren",2,0.011976
"Ebrietas, Daughter of the Cosmos",3,0.017964
"Heaven & Earth",1,0.005988
"Battle At Hoback",1,0.005988
"Fortress of Seduction",1,0.005988
"Purge The Xeno Scum",1,0.005988
"Destiny of the Chosen",1,0.005988
"Mind Heist",1,0.005988
"Kingdom of Avilion",2,0.011976
"Glory Seeker",1,0.005988
"Returns a King - Based Upon Themes by Elliot Goldenthal",1,0.005988
"This Is My Final Form! (feat. Oskar Clase)",1,0.005988
"Tooth and Scale",3,0.017964
"An Ancient Enemy",1,0.005988
"Blaze of Glory",1,0.005988
"Darksiders Theme",4,0.023952
"Urzael",2,0.011976
"Fallen Angel: Battling Archangels",1,0.005988
"Final Crisis",1,0.005988
"War of Shadows",3,0.017964
"Clash of Fates - Dragon Battle",1,0.005988
"Gates of the Underworld",2,0.011976
"And The Heavens Shall Tremble",1,0.005988
"Akkadian Empire",1,0.005988
"The Drums of Gaugamela",1,0.005988
"Angels of Death",1,0.005988
"Clash",1,0.005988
"Helion Attack Pt. 2",1,0.005988
"Champions Are Born",1,0.005988
"Wonder Woman's Wrath",1,0.005988
"The Christening",1,0.005988
"The Last Stand of Duke Pavel Griffin",2,0.011976
"Suicide Mission",2,0.011976
"Shall We Begin?",1,0.005988
"Hell Hath No Fury",1,0.005988
"Together We Are Strong",1,0.005988
"The Hunt Is Coming - Live at Video Game Show 2016",1,0.005988
"Ensared",1,0.005988
"Final Test",1,0.005988
"Master Assassin",1,0.005988
"Sand Castle",1,0.005988
"Fight of the Assassins",1,0.005988
"Battle in Spain",1,0.005988
"Street Fight",2,0.011976
"Venice Fight",1,0.005988
"The Abyssal Plains",1,0.005988
"Venice Combat Low",1,0.005988
"Venice Combat",1,0.005988
"Wetlands Combat",1,0.005988
"Die By the Blade",2,0.011976
"Crossed Swords",1,0.005988
"Chariot Chase",1,0.005988
"Villa Under Attack",1,0.005988
"Deadline",2,0.011976
"Tracking the Prey",1,0.005988
"Escape in Style",1,0.005988
"A Pirate's Life",1,0.005988
"Prelude to a Storm",1,0.005988
"The Order and the Creed",1,0.005988
"Broken Bond",1,0.005988
"Access the Animus",1,0.005988
"Masyaf in Danger",1,0.005988
"Abstergo Ops",1,0.005988
"Ride to Oblivion",1,0.005988
"In the Bayou",1,0.005988
"The Conquistadors",1,0.005988
"Ramses Station",1,0.005988
"Saa'iq",1,0.005988
"Shoot Them Down",3,0.017964
"The Veil of Time",1,0.005988
"Hadrian's Demon",1,0.005988
"Our Heels Bleed from the Bites of Wolves",1,0.005988
"The Assassin Two-Step",2,0.011976
"The Pointy End (from Game of Thrones - Season 1) - Cover Version",2,0.011976
"London Has Fallen",1,0.005988
"Duel",2,0.011976
"Long-Eared Bat vs Scorpion",2,0.011976
"Cowboy Hustle",1,0.005988
"Sneaking Inside the Skaven Camp",1,0.005988
"Flying Jib",1,0.005988
"Hindusthrill",1,0.005988
"Elf Dance",1,0.005988
"Dancing on Cenotaphs",1,0.005988
"Hands Outstretched",1,0.005988
"Dancing with the Source - Cello Version",1,0.005988
"Dancing with the Source - Oud Version",2,0.011976
"Jackseye's Tale",1,0.005988
"Inceptus",1,0.005988
"Beneath The Veil of Winter",2,0.011976
"Lacrimosa",1,0.005988
"The Last Dance",1,0.005988
"Beautiful Nightmare (Music Box)",2,0.011976
"The Sacralizing Land",1,0.005988
"Under Her Spell",1,0.005988
"Land of Fire",1,0.005988
"Alice's Theme - From Alice in Wonderland/Soundtrack Version",1,0.005988
"Dark Fairy (Music Box)",1,0.005988
"Eerie Dreams of the Moon on Earth",1,0.005988
"Lullaby of Woe",1,0.005988
"Witches Rite of Passage",1,0.005988
"Through My Eyes",2,0.011976
"Whispers",1,0.005988
"Dance of the Rising Moon",1,0.005988
"Strange Dreams",1,0.005988
"Paranoia (Music Box)",1,0.005988
"The Last of Her Kind",1,0.005988
"Midnight Waltz",1,0.005988
"Drained",1,0.005988
"Darkspire Castle",1,0.005988
"The Bean Nighe Lullaby",1,0.005988
"Unseelie Fae Lullaby",1,0.005988
"Shattered",1,0.005988
"Moonlighting",1,0.005988
"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",1,0.005988
"Summoning Circle",1,0.005988
"The Enchantress",1,0.005988
"Dark Night Of The Soul",1,0.005988
"Bewitched (Music Box)",1,0.005988
"Holiday Macabre",1,0.005988
"Rescuing Ghosts",1,0.005988
"Midsomer Murders Theme",1,0.005988
"Insomnia",1,0.005988
"Tangled Heart (Music Box)",1,0.005988
"Waltz No.1 in G Minor",2,0.011976
"Hiems Noctis",1,0.005988
"All The Stormy Days To Come",1,0.005988
"Waltz of the Dancing Puppets",1,0.005988
"Si Vis Pacem, Para Bellum",1,0.005988
"The Final Dance",1,0.005988
"Lament",2,0.011976
"Sweet Melancholia (Piano)",2,0.011976
"Echoes of the Ancients",1,0.005988
"Through Night and Snow",1,0.005988
"Beyond the Portal",1,0.005988
"Memento",1,0.005988
"Trapped in the Endless Void",1,0.005988
"Where Are You?",1,0.005988
"Skies",1,0.005988
"Shame",1,0.005988
"Voyage",1,0.005988
"Once Upon a December",1,0.005988
"Shrine of the Abyss",1,0.005988
"The Little Monstress",1,0.005988
"Transposed Heads: String Quartet",1,0.005988
"A Ghost's Ukulele",1,0.005988
"The Harvest",1,0.005988
"The House of Karen: The Attic",1,0.005988
"The Shivering War",2,0.011976
"The Chaos Within",1,0.005988
"No Going Back",1,0.005988
"Sorcerers of the Walking Forest",1,0.005988
"Under the Divinity",1,0.005988
"Overture For The Undead",1,0.005988
"Poet (Music Box)",1,0.005988
"In Corridors of Yore",1,0.005988
"Deathly Ruins",1,0.005988
"Ravage Souls",1,0.005988
"They Come at Dusk",1,0.005988
"Dreamlock",1,0.005988
"One Ring - Instrumental",1,0.005988
"Warlocks and Shadows",1,0.005988
"Stare Mesto",1,0.005988
"Wraith",1,0.005988
"Winterfell (Music Box) [From 'Game of Thrones']",1,0.005988
"The Wailing Night",1,0.005988
"Lament (Music Box)",2,0.011976
"Behemoth",1,0.005988
"Redemption",2,0.011976
"On Holy Ground",1,0.005988
"Warlocks and Shadows (Music Box)",1,0.005988
"The Abyss (Music Box)",1,0.005988
"Despair",3,0.017964
"Shadow Weaver (Music Box)",2,0.011976
"Tangled Heart",1,0.005988
"Death Before Dishonor",1,0.005988
"Crippling",1,0.005988
"Sweet Melancholia (Music Box)",2,0.011976
"Grim",1,0.005988
"Tristram (Diablo II)",1,0.005988
"Bewitched",1,0.005988
"The Little Monstress (Music Box)",1,0.005988
"Ravage Souls (Music Box)",1,0.005988
"Claw",1,0.005988
"Shadow Weaver (Piano)",1,0.005988
"Forgotten City",1,0.005988
"Circus Theme (Reprise)",1,0.005988
"Haunting Regrets",2,0.011976
"The Last of It",1,0.005988
"The Death Lurker",1,0.005988
"Far Away",1,0.005988
"Wraith (Piano)",1,0.005988
"Hollow",3,0.017964
"Air",1,0.005988
"Chia",1,0.005988
"Hiding in the Orchestra",1,0.005988
"Hidden Scars (Piano)",1,0.005988
"Grim (Piano)",1,0.005988
"Fallen Angel",1,0.005988
"Aurora (Music Box)",1,0.005988
"Doomed",1,0.005988
"Memory (Music Box)",1,0.005988
"Grand Masquerade",1,0.005988
"Far Away (Music Box)",1,0.005988
"Hidden Scars",1,0.005988
"Beautiful Nightmare (Piano)",1,0.005988
"Name Your Giants",1,0.005988
"Shame (Music Box)",1,0.005988
"Requiem for Humanity - Choral Version",1,0.005988
"Shattered (Music Box)",1,0.005988
"The Travelling Circus",1,0.005988
"Broken (Music Box)",1,0.005988
"Lost to the Depths",1,0.005988
"Quiet Steps",1,0.005988
"Still (Music Box)",2,0.011976
"My Dark Side",1,0.005988
"The Witch's Hovel",1,0.005988
"Halls of Saints and Sin",1,0.005988
"Beautiful Nightmare (Harp)",1,0.005988
"The Raven and the Revenant",1,0.005988
"Song of the Sylphs",1,0.005988
"Byron's Shipyard",1,0.005988
"Eclipse",1,0.005988
"Ghost Girl (Intro)",1,0.005988
"Chronospheres",1,0.005988
"From Strings to Wings",1,0.005988
"Ratio (Original Motion Picture Soundtrack)",1,0.005988
"Mutualism",1,0.005988
"Night of the Red Sky",1,0.005988
"Dance of the Shadows",1,0.005988
"Mysterious Forest, Pt. 1",1,0.005988
"Baptism of Ice",1,0.005988
"Abril",1,0.005988
"Lucid",1,0.005988
"Hellulund",1,0.005988
"Filodia",1,0.005988
"Asturias",1,0.005988
"Abandoned Village",1,0.005988
"Sound River",1,0.005988
"Aurolac",1,0.005988
"Karen's Lament",1,0.005988
"Ancients",1,0.005988
"The Secret Library",1,0.005988
"Journey to Rabbit Hole",1,0.005988
"The Cursed",1,0.005988
"Bass Charmer (Acoustic Version)",1,0.005988
"Just Wait",1,0.005988
"Finding Zani",1,0.005988
"Despoir",1,0.005988
"The Lord Called Me",1,0.005988
"Sacrifice",3,0.017964
"Finding Z",1,0.005988
"Pretty Far Out In Space",1,0.005988
"Charon",1,0.005988
"Something Amiss",1,0.005988
"Dawning",1,0.005988
"Tetris (Dark Version)",1,0.005988
"Violin Concerto in G Minor, Op. 8 No. 2, RV 315 L'estate (Arr. C. Dingler for 2 Violins): III. Presto",1,0.005988
"Curved Morality",1,0.005988
"The Tarhands",1,0.005988
"Bleue",1,0.005988
"Magical Ghastly Woods",1,0.005988
"The Seductive Assassin",1,0.005988
"Witch Candy House",1,0.005988
"Romance Necromanced (For Anya)",1,0.005988
"Ny'alotha",1,0.005988
"Mind of Madness",1,0.005988
"One more tale",1,0.005988
"Oscillate",1,0.005988
"Apocalyptic Waltz",1,0.005988
"Devoured by Hatred",1,0.005988
"The Quietest House",1,0.005988
"Shark's Attack 2",1,0.005988
"Cave",1,0.005988
"Arround",1,0.005988
"Night",1,0.005988
"Where is Fabio?",1,0.005988
"The Forest Follows the Darkness - Minimal Edit",1,0.005988
"Sunshine",1,0.005988
"One does not simply walk into Mordor",1,0.005988
"The Tale of Stormcrow",1,0.005988
"Breath Of The War",1,0.005988
"The Fall (Alt.)",1,0.005988
"Dark Nordic Dramæ",1,0.005988
"Over the Island of Mallorca",1,0.005988
"Defending Varsanspear",1,0.005988
"Mushroom Grove Jig",1,0.005988
"Wonderland Ride",1,0.005988
"Wisteria Monochrome",1,0.005988
"Nyctophilia",1,0.005988
"Dormiveglia",1,0.005988
"Hecate",1,0.005988
"Oneirataxia",1,0.005988
"Tenebrosity (Music Box)",1,0.005988
"Fragment of my Soul (Music Box)",1,0.005988
"Hiraeth (Music Box)",1,0.005988
"Holly",1,0.005988
"By The Moon",1,0.005988
"Delicate Power",1,0.005988
"Ladybug Drones",1,0.005988
"Skeleton Waltz - Solo Piano",1,0.005988
"Blót",1,0.005988
"Masquerade on North - Live",1,0.005988
"Within And Without",1,0.005988
"Dance of the Vagabond Stranger",1,0.005988
"Masquerade",1,0.005988
"Red Riding Hood",1,0.005988
"Perigee Moon",1,0.005988
"Eskimo",1,0.005988
"Lilly's Nightmare",1,0.005988
"Harmony or Destruction",1,0.005988
"Moonlight Circus",1,0.005988
"The Arcane Master",1,0.005988
"Dark Magic",1,0.005988
"Witching Hour",1,0.005988
"The Devil's Pact",1,0.005988
"Cavern Of The Ancients",1,0.005988
"Dance of the Garden Gnomes - Solo Piano",1,0.005988
"Sorcerie",1,0.005988
"Birth Of A God (Space)",1,0.005988
"The Reformatory",1,0.005988
"Calliope",1,0.005988
"Lamentations of the Goddess",1,0.005988
"The Streets",2,0.011976
"The Floating City",2,0.011976
"Welcome To Fyrestone",1,0.005988
"Fyrestone",1,0.005988
"The Old New Haven",1,0.005988
"Borderlands",3,0.017964
"Exploring Overlook",1,0.005988
"Ice",1,0.005988
"Interlude Ambient",1,0.005988
"Hatred's Shadow Ambience",3,0.017964
"Dunes of Death",1,0.005988
"Poverty",1,0.005988
"Mayan Labyrinth",1,0.005988
"Shanty Town",1,0.005988
"Mayan Ruins",1,0.005988
"River of the Mayans",1,0.005988
"Tombstone Actual",1,0.005988
"An Ominous Place",4,0.023952
"Emhyr Var Emreis",2,0.011976
"In The Giant's Shadow",2,0.011976
"Nrag",2,0.011976
"Panoramic",1,0.005988
"Highlands (feat. Atli Orvarsson)",2,0.011976
"Over Victoria Falls",1,0.005988
"Dance of the Druids (feat. Raya Yarbrough)",1,0.005988
"Fallen Through Time",1,0.005988
"Forest Dance",1,0.005988
"Creation of Earth",1,0.005988
"Kingdom Of Three Seas",2,0.011976
"Secrets of the Louvre",1,0.005988
"The Wild Sky",1,0.005988
"The Call",3,0.017964
"Welcome Back to Midgård (feat. Oskar Clase)",1,0.005988
"Intrepid",1,0.005988
"Duduk Of The North",1,0.005988
"Nature Elemental",1,0.005988
"Nymphs of the Floating Isles",1,0.005988
"Colin Frake",1,0.005988
"Red Harvest",1,0.005988
"Leaving for the Country",1,0.005988
"Jake's first flight",1,0.005988
"From The Forest . . . - Score",1,0.005988
"An Oath, Until the End",3,0.017964
"Crimhorn",2,0.011976
"Bard Guitar, Pt. 1",1,0.005988
"End of an Era",1,0.005988
"Edge of the World",5,0.029940
"Legend of Ashitaka Theme (Originally from Princess Mononoke) - Instrumental",1,0.005988
"Eire",1,0.005988
"Mountaneering in Higher Higerlands (feat. Oskar Clase)",1,0.005988
"Emperor of These Lands",1,0.005988
"The Highland Wanderer",1,0.005988
"Fairy Tail Theme",1,0.005988
"Meeting with de Witt",1,0.005988
"The Powers Convene",1,0.005988
"The Climb",1,0.005988
"Land Ahoy",1,0.005988
"A Legacy Uncovered",1,0.005988
"Maenam (Jami Sieber)",1,0.005988
"The Gael (Promontory from The Last of the Mohicans)",1,0.005988
"Into the Wild",1,0.005988
"Desert Falcon",1,0.005988
"The Hunter's Path",2,0.011976
"Wind In The Caroberta Woods",4,0.023952
"Atonement",3,0.017964
"Forest Calling",2,0.011976
"La Mamounia Theme (Cello Solo)",1,0.005988
"The Okavango",1,0.005988
"Blood And Copper",1,0.005988
"Gaze of the Thunderbird",3,0.017964
"City of Makkah",1,0.005988
"Feathers and Fish",1,0.005988
"La tour Eiffel",1,0.005988
"Through the Wilds",1,0.005988
"MannaR: Drivande",1,0.005988
"Helvegen",1,0.005988
"Ár var alda",1,0.005988
"Bjarkan",1,0.005988
"Nature's Metamorphosis",1,0.005988
"Oj Ty Petre Petre",1,0.005988
"We Made It",1,0.005988
"Entering Jabariland",1,0.005988
"Wilderness",1,0.005988
"Tales of the Wind",1,0.005988
"Moorland",1,0.005988
"Hidden Past",1,0.005988
"Devoured by the Sea",1,0.005988
"Spikeroog - Live at Video Game Show 2016",1,0.005988
"Veil of Frost",1,0.005988
"The Hunting Path",1,0.005988
"Wakanda",1,0.005988
"The Fording Pass",1,0.005988
"Shifting Woodlands",1,0.005988
"Endless Moors",1,0.005988
"Along Rolling Hills",1,0.005988
"Tuck & Roll",1,0.005988
"Epic Battle of the Chariots",1,0.005988
"Chaos in the Zoo",1,0.005988
"Prelude Fight",1,0.005988
"For A Higher Cause",3,0.017964
"Ragnar Fights the Earl",1,0.005988
"Counter Attack",1,0.005988
"Riding the Graug",2,0.011976
"Mystery Man",2,0.011976
"A Call For Help",2,0.011976
"Realm Of Ancient Kings",1,0.005988
"Battle for the Hill of the Ash",1,0.005988
"Vikings Attempt to Rip Open Gates",1,0.005988
"Floki Melt Down",1,0.005988
"Jarl Borg Attacks Kattegat",1,0.005988
"Athelwulf Is Ambushed",1,0.005988
"Vikings Retreat",1,0.005988
"Battle of Babylon",1,0.005988
"Warcraft",1,0.005988
"Meet Me in Paradise",1,0.005988
"Gipsy Danger",1,0.005988
"Seven Angels of Vengeance",1,0.005988
"The Eye Of The Storm",1,0.005988
"Temple of Crota",1,0.005988
"The Red Flower",2,0.011976
"The Grim Falcon",2,0.011976
"Battle in the Warrens",2,0.011976
"Bynn the Breaker",1,0.005988
"Ossuary 2 - Turn",1,0.005988
"Ossuary 4 - Animate",1,0.005988
"Tectonic",1,0.005988
"Tapir Hunt - Score",1,0.005988
"Beast of the Blood Eaters",5,0.029940
"Ride Forth Victoriously",1,0.005988
"You Maniacs! You Built It up! (feat. Oskar Clase)",1,0.005988
"For Blood, for Glory, for Honor",2,0.011976
"Battle of Damascus",1,0.005988
"East vs West",1,0.005988
"St. James Day Battle",2,0.011976
"The Shrieker Contract",3,0.017964
"Arena",1,0.005988
"Warg-Scouts",1,0.005988
"Logo Mania",1,0.005988
"Blood of My Blood",2,0.011976
"Don't Die With A Clean Sword - From The Game Of Thrones: Season 2 Soundtrack",1,0.005988
"Racer Snakes vs Iguanas",1,0.005988
"Escape",1,0.005988
"The Wages of Treason",1,0.005988
"Warchief I",2,0.011976
"A Place Calling Itself Rome",1,0.005988
"Penalty Of Death",2,0.011976
"Coriolanus",1,0.005988
"Quintus Escapes",2,0.011976
"Training",4,0.023952
"Wild Horses",1,0.005988
"Breaking Through the Trap",1,0.005988
"Núrnen Fishery",2,0.011976
"An Air of Conflict",2,0.011976
"Building Thunder",1,0.005988
"Titans of War",1,0.005988
"Kakamora",1,0.005988
"Battle Is On, Pt. 2",1,0.005988
"Seoul Searching",1,0.005988
"Invasion of Asgard",1,0.005988
"Onwards",1,0.005988
"Battle Finale",1,0.005988
"Siege",1,0.005988
"Considerable Force",1,0.005988
"The Battle (Master & Commander - OST)",1,0.005988
"1775 Battle At Bunker Hill",1,0.005988
"A Storm Of Fire",1,0.005988
"Palace Battle",1,0.005988
"Frost Giant Battle",1,0.005988
"Battle At Sundown",1,0.005988
"Weapons of Choice",1,0.005988
"Fog and Fire",1,0.005988
"Colossal - Part 4 - Secrets Of The Earth",2,0.011976
"Go Like Time Around An Arrow (feat. Circle Percussion) - Part 3 - Onwards To Meridian",2,0.011976
"Stampede",1,0.005988
"I Am the Storm",2,0.011976
"Shift Change",1,0.005988
"Ambushed",1,0.005988
"The BattleField III",1,0.005988
"The Battlefield II",1,0.005988
"Commanding The Fury - Live at Video Game Show 2016",1,0.005988
"Uncharted",1,0.005988
"Wolf Blood",1,0.005988
"The Battle",2,0.011976
"First Battle",2,0.011976
"To Arms!",2,0.011976
"Battle Los Angeles",1,0.005988
"Spectral Sails - Original Game Soundtrack",2,0.011976
"Bachram",1,0.005988
"Jedi Temple March (Epic Medieval Style)",1,0.005988
"Cloaked In Darkness",2,0.011976
"Don't Go Into The Woods",1,0.005988
"The Fens of Sargath",1,0.005988
"Sentinel I",1,0.005988
"Ruins of Illusk",2,0.011976
"He Saw An Opportunity - Counterpoint In C Minor",1,0.005988
"The Other Half Fears Us",1,0.005988
"Acceptance of Inner Self",2,0.011976
"The Unthinkable (Trailer Music)",3,0.017964
"He Led Me Through the Dark Caverns",1,0.005988
"The Asset",1,0.005988
"Nightmare",1,0.005988
"A Jaunty Tune",1,0.005988
"Ayashii Madoshi",1,0.005988
"The Butcher's Circus Lobby",1,0.005988
"Life",1,0.005988
"Rey's Theme",1,0.005988
"The Stone Masons",2,0.011976
"A Day At the Court",2,0.011976
"Johan's Waltz",2,0.011976
"Buckingham Palace",2,0.011976
"For God and Queen",2,0.011976
"Europe Anno 1850",2,0.011976
"Independence March",2,0.011976
"Royal March",2,0.011976
"Handel This",2,0.011976
"Queens Scherzo",2,0.011976
"Eine Kleine Court Musik",2,0.011976
"Baroque Chess Match",2,0.011976
"Tango Nocturno",2,0.011976
"The Medium",2,0.011976
"Anna Marches Into A Waltz",2,0.011976
"Menuet Des Mortes Vivants",2,0.011976
"Valse sur une berceuse anglaise",2,0.011976
"Ballroom Fight (Invention No. 13 in D Minor)",2,0.011976
"Coral Gables",2,0.011976
"Time Forgotten",2,0.011976
"Yes! (feat. Jack Liebeck)",2,0.011976
"Knights of the Sky",1,0.005988
"A Cloaked Figure Arrives in Kattegat",2,0.011976
"Ragnar Describes the Blood Eagle",1,0.005988
"Deadly Lantern",2,0.011976
"Requiem",3,0.017964
"Forlorn Cliffs",5,0.029940
"An Upsetting Theme",1,0.005988
"Wurmwater Ambience",1,0.005988
"The Paschal Spiral",1,0.005988
"The Citrine Cross",1,0.005988
"Legend of Velkee",1,0.005988
"The Preparations",1,0.005988
"Just Grimm",1,0.005988
"Fog Mask",1,0.005988
"Ambient Tension",1,0.005988
"Moons of Evening Star",7,0.041916
"Order of the Ancestor Moth",2,0.011976
"Wicked Eyes and Wicked Hearts",2,0.011976
"Analogue Interface",1,0.005988
"We Are The Watchers On The Wall - From The Game Of Thrones: Season 2 Soundtrack",1,0.005988
"As the Crow Flies",1,0.005988
"Sand (feat. Karen Whipple)",2,0.011976
"Sloosha's Hollow",1,0.005988
"Talion Awakens",2,0.011976
"Hydraulic Lift - From Arrival Soundtrack",3,0.017964
"The Impossible Waves",1,0.005988
"You Shouldn't Walk in Shadows",2,0.011976
"Chilling Breeze",2,0.011976
"Broken Glass",2,0.011976
"The Witch's Plan",1,0.005988
"Trial Of The Grasses",1,0.005988
"Billy Bones - From Treasure Planet/Score",1,0.005988
"Monk",1,0.005988
"Bound for Glory",2,0.011976
"Steamer and Butterfly",1,0.005988
"Residents Past",2,0.011976
"Enchantments",1,0.005988
"Confrontation",2,0.011976
"The Courage of Hobbits",1,0.005988
"Transpire",1,0.005988
"Glowing Eyes",1,0.005988
"Openings",2,0.011976
"Maihinnousu",1,0.005988
"The Reach of Your Godhood",3,0.017964
"Darkest Dungeon - Theme",3,0.017964
"Eredin, King Of The Hunt",1,0.005988
"183 Times",3,0.017964
"World of Warcraft - Invincible",1,0.005988
"Surgery Prep",2,0.011976
"Killshot",1,0.005988
"The Wolf And The Swallow",2,0.011976
"Anakin's Dark Deeds",1,0.005988
"Imhotep [The Mummy - Orchestrated by Alexander Courage]",1,0.005988
"Orlok, The Vampire!",1,0.005988
"Devil",1,0.005988
"Battlecall",1,0.005988
"Moon Presence",2,0.011976
"War Approaches (Outro)",2,0.011976
"The Oil",2,0.011976
"The Pact Laid Waste",1,0.005988
"Dies Irae",1,0.005988
"Donasdogama Micma",3,0.017964
"Dante, Casarma Treloch",3,0.017964
"Hearts Of Stone",3,0.017964
"Stone Mason",3,0.017964
"Endless Bonds and Broken Promises",1,0.005988
"Ayakashi I",2,0.011976
"Soul Sanctum",2,0.011976
"Omen",3,0.017964
"Wild Instincts",2,0.011976
"David and Goliath",2,0.011976
"Dark Slayer",2,0.011976
"Alexius",2,0.011976
"The Fall",2,0.011976
"Lady's Revenge: A Terrible Cost",3,0.017964
"Something Wicked: Pinnacle",1,0.005988
"Assault on New Avalon",2,0.011976
"Queen of Roses: A Prick of Thorns",2,0.011976
"The Talk of the Town",1,0.005988
"Black Vortex",1,0.005988
"Morrigan",3,0.017964
"Lay Aboard Lads",1,0.005988
"Pyrates Beware",1,0.005988
"Saba Island",2,0.011976
"How Can He Go so Fast",1,0.005988
"Pompey Pirate",1,0.005988
"King's Filth",1,0.005988
"First Steps Into Sunken Glades",2,0.011976
"Gumo's Hideout",2,0.011976
"Climbing the Ginso Tree",1,0.005988
"Mount Horu",1,0.005988
"Vivienne",2,0.011976
"Awake in a Dream",1,0.005988
"Main Title (From Chocolat Soundtrack)",2,0.011976
"Greenrobe Clan",1,0.005988
"Earth Fairies",1,0.005988
"Shadow Woods",1,0.005988
"Queen of the Tree Nymphs",1,0.005988
"Twisted Vine Town",1,0.005988
"Dryad Princess",1,0.005988
"The Ents",1,0.005988
"Guardian Stones",1,0.005988
"Forest Sprites",1,0.005988
"Dance of the Fairy Folk",1,0.005988
"King of the Pixies",1,0.005988
"Treefolk",1,0.005988
"Fairy Forest",1,0.005988
"The Calm Before the Storm",1,0.005988
"プロローグ",1,0.005988
"Brothers In Arms",2,0.011976
"Chapter Doof",1,0.005988
"Dead Ahead",1,0.005988
"Grey Matter",1,0.005988
"Demens",2,0.011976
"Birds of Prey",1,0.005988
"Grineer Onslaught",1,0.005988
"Brother, Let Us Embrace",1,0.005988
"Don't Be a Hero",1,0.005988
"Halaster Blackcloak",1,0.005988
"Hysteria",1,0.005988
"Dancing With the Wolves",1,0.005988
"Transcended Orphan",1,0.005988
"Treading Water",1,0.005988
"Riddarar Vopnanna",1,0.005988
"Descent to Doom",1,0.005988
"Descent into the Village",1,0.005988
"Dusk And Void Became Alive",1,0.005988
"Mistrust",1,0.005988
"Winters Night",1,0.005988
"Unquiet Thoughts",1,0.005988
"Cease To Breath",1,0.005988
"Praise Blindness Eyes",1,0.005988
"Virtues Cloak",1,0.005988
"Moon Muse",1,0.005988
"Catharsis",1,0.005988
"Keep Your Head Down",1,0.005988
"Duet Musette",1,0.005988
"Eredin, King Of The Hunt - Live at Video Game Show 2016",1,0.005988
"Glass Princess",2,0.011976
"Oath",2,0.011976
"Blackened Roots",2,0.011976
"Blackened Soul",1,0.005988
"Tainted Heart",1,0.005988
"Legion of Shadows",1,0.005988
"Bell, Book and Candle",1,0.005988
"Haverghast Asylum",1,0.005988
"Masque of Sorrow",1,0.005988
"Ancient Temple",1,0.005988
"Reflections of Long Ago",1,0.005988
"The Grosvenor Manor",1,0.005988
"A Contract",1,0.005988
"Moonlit Sniper",1,0.005988
"The End of Immortality",1,0.005988
"Lost Woods",1,0.005988
"A Sunken City",2,0.011976
"Mourning Hours",1,0.005988
"Damned Souls",1,0.005988
"Castle Evagan",1,0.005988
"Beyond the Horizon",1,0.005988
"For the Stars",1,0.005988
"Mourning",1,0.005988
"The Forsaken Throne",1,0.005988
"Dream Beyond The Cosmos",1,0.005988
"la strada giusta",1,0.005988
"pace",1,0.005988
"Town Veiled in White",1,0.005988
"Melancholy",1,0.005988
"Fairfax Castle",2,0.011976
"Night Time",3,0.017964
"Path of the Eclipse",4,0.023952
"Germany (The Industrial Era)",1,0.005988
"Ondras Gift",5,0.029940
"Rome (The Medieval Era)",2,0.011976
"Ride to Observatory",1,0.005988
"Banishment",1,0.005988
"The Compound",1,0.005988
"Earth to Asgard",1,0.005988
"Buckbeak's Flight",1,0.005988
"Antrozous",1,0.005988
"Crysis 2 Intro",1,0.005988
"Vespertilio (From Batman Begins)",1,0.005988
"Aggressive Expansion (From The Dark Knight)",1,0.005988
"Threnody for Nagasaki",1,0.005988
"Making a Deal",1,0.005988
"Dragon Training",1,0.005988
"Focus, Hiccup!",1,0.005988
"Oil Rig",1,0.005988
"Terraforming",1,0.005988
"The Gravewalker",1,0.005988
"Stealth Is My Only Advantage",2,0.011976
"Ratbag",1,0.005988
"You're... Immortal?",3,0.017964
"Agamemnon Rising",1,0.005988
"Infiltrating the Bunker",4,0.023952
"The One",2,0.011976
"Dragon's Den",2,0.011976
"Men Of Carn Dûm",1,0.005988
"Floki's Siege Towers Revealed",1,0.005988
"Wing Of A Messenger Dove",1,0.005988
"Lights Out",2,0.011976
"Stealth and Cunning",3,0.017964
"No Escape",1,0.005988
"Takedown",1,0.005988
"Underground",2,0.011976
"Horse",1,0.005988
"Pacing the Town",1,0.005988
"To the Heart of The Mountain",1,0.005988
"Nadir",2,0.011976
"Tense",1,0.005988
"The Calling",1,0.005988
"Arkham City Main Theme",1,0.005988
"Planning the Battle",1,0.005988
"Battle School",1,0.005988
"Converging in Athens",1,0.005988
"Needle",1,0.005988
"Coronation",4,0.023952
"The Message",1,0.005988
"Mr. Clay",2,0.011976
"The Duel",1,0.005988
