playlist a,playlist b,common tracks, unique tracks
"mystical","mood_somber",1,128
"mystical","dd_horrific_action",0,71
"mystical","a_fated_duel",0,12
"mystical","mood_denouement",0,50
"mystical","monsters_giants",0,38
"mystical","mood_joyful",0,28
"mystical","mood_-_calm_-_dark_fantasy_rpg",0,36
"mystical","dd_haunted_house",1,100
"mystical","mood_-_tension_-_dark_fantasy_rpg",0,35
"mystical","monsters_beasts",0,18
"mystical","mood_ridiculous",0,22
"mystical","thrash",0,13
"mystical","dd_cyber_action",0,110
"mystical","combat_boss",0,162
"mystical","battle_-_horror_-_dark_fantasy_rpg",0,48
"mystical","monsters_orcs",0,32
"mystical","combat_standard",0,106
"mystical","dd_underdark",0,119
"mystical","doom",0,13
"mystical","beautiful_emotional_music",1,186
"mystical","mood_creepy",1,88
"mystical","situation_stealth",0,105
"mystical","rpg_epic_action_music",0,125
"mystical","otherworld",0,16
"mystical","russell_shaw_pinnacle_tracks",0,19
"mystical","battle_-_epic_-_dark_fantasy_rpg",0,34
"mystical","dd_sacred",1,157
"mystical","monsters_goblins",0,17
"mystical","local_-_temple_-_dark_fantasy_rpg",0,24
"mystical","monsters_aberrations",0,47
"mystical","dd_wild_action",0,68
"mystical","local_-_sea_-_dark_fantasy_rpg",0,17
"mystical","ambient_storm",0,22
"mystical","ominous",0,42
"mystical","music_evil",0,27
"mystical","dd_hardcore_action",0,61
"mystical","dd_boss_battles",0,132
"mystical","mood_-_dark_-_dark_fantasy_rpg",0,41
"mystical","intensity_3",0,31
"mystical","ambient_forest",0,26
"mystical","dd_astral",0,83
"mystical","dd_fierce_action",0,92
"mystical","sad",2,27
"mystical","dd_the_wilds",0,109
"mystical","dd_creepy",0,90
"mystical","intensity_2",0,27
"mystical","dd_cinematic",0,82
"mystical","mood_pleasant",0,75
"mystical","combat_horrifying",0,42
"mystical","atmosphere_the_manor",0,40
"mystical","atmosphere_the_underdark",0,31
"mystical","mood_ominous",0,208
"mystical","ambient_ocean",0,19
"mystical","local_-_nature_-_dark_fantasy_rpg",0,29
"mystical","idle__peaceful",1,63
"mystical","mood_triumphant",0,44
"mystical","intensity_1",0,29
"mystical","dd_dungeons",1,129
"mystical","royal_qualms",0,12
"mystical","blood_moon",0,32
"mystical","music_safe",0,52
"mystical","atmosphere_town",0,19
"mystical","valormore",0,29
"mystical","rpg_background_music",1,686
"mystical","dd_fantasy_overworld",0,178
"mystical","music_catharsis",0,30
"mystical","mood_-_victory_-_dark_fantasy_rpg",0,18
"mystical","pot_rivellon",0,86
"mystical","fantasymusic",0,51
"mystical","road_trip_____",0,299
"mystical","summer_road_trip_vibes",0,219
"mystical","roadtrip_",0,269
"mystical","the_ultimate_roadtrip_playlist__",0,520
"mystical","all_american_road_trip",0,35
"mystical","road_trippin_",0,1609
"mystical","road_trip____",0,349
"mystical","roadtrippin_",0,411
"mystical","road_trip_",0,333
"mystical","90s__00s_road_trippin",0,197
"mystical","3. millennial_nostalgia_road_trip",0,311
"mystical","12. road_trip (agustdlc)",0,370
"mystical","11. road_trip (darya)",0,138
"mystical","10. road_trip (kat)",0,333
"mystical","18. best_roadtrip_playlist_of_all_time",0,736
"mystical","6. road-trip (meghan)",0,260
"mystical","5. the_ultimate_roadtrip_playlist_ (Machine Gun Kevin)",0,354
"mystical","20. lets_go_girls_-_a_road_trip_playlist",0,129
"mystical","13. road_trip (Mackie)",0,424
"mystical","16. fun_road_trip_bangers",0,1289
"mystical","23. roadtrip_bangers",0,572
"mystical","14. road-trip (maleena)",0,464
"mystical","19. 2000s-2010s_roadtrip_songs",0,271
"mystical","17. 70s_80s_90s_road_trip_jams",0,207
"mystical","24. conic_songs_for_car_rides",0,269
"mystical","9. road_trip_jams",0,224
"skt_maelstrom","tropical",0,6
"skt_maelstrom","local_-_castle_-_dark_fantasy_rpg",0,13
"skt_maelstrom","unholy_place",0,19
"skt_maelstrom","ambient_mystical",0,11
"skt_maelstrom","monsters_hags",0,26
"skt_maelstrom","dd_synth_dungeon",0,160
"skt_maelstrom","mood_-_ghosts_-_dark_fantasy_rpg",0,21
"skt_maelstrom","horror",0,22
"skt_maelstrom","music_combat_normal",0,48
"skt_maelstrom","mysterious",0,30
"skt_maelstrom","music_awe",0,19
"skt_maelstrom","music_desert",0,44
"skt_maelstrom","dd_desolation",0,133
"skt_maelstrom","dd_traveling_tinkerers__traders",0,36
"skt_maelstrom","monsters_dragons",0,11
"skt_maelstrom","arabian_nights",0,113
"skt_maelstrom","monsters_tribesmen",0,37
"skt_maelstrom","music_sneaky",0,20
"skt_maelstrom","local_-_dungeon_-_dark_fantasy_rpg",0,37
"skt_maelstrom","peaceful_fantasy_music",0,74
"skt_maelstrom","rpg_action_music",0,350
"skt_maelstrom","local_-_city_-_dark_fantasy_rpg",0,28
"skt_maelstrom","local_-_inn_-_dark_fantasy_rpg",0,16
"skt_maelstrom","situation_chase",0,83
"skt_maelstrom","mood_-_war_-_dark_fantasy_rpg",0,16
"skt_maelstrom","atmosphere_the_desert",0,40
"skt_maelstrom","sea_shanties",0,51
"skt_maelstrom","dd_space",0,87
"skt_maelstrom","dd_a_pleasant_village",0,121
"skt_maelstrom","mood_-_goth_-_dark_fantasy_rpg",0,14
"skt_maelstrom","dd_taverns",0,67
"skt_maelstrom","dd_night_in_the_city",0,75
"skt_maelstrom","ambient_mountain_pass",0,8
"skt_maelstrom","rpg_dark_music",0,380
"skt_maelstrom","dd_sci-fi_action",0,58
"skt_maelstrom","mood_-_fey_-_dark_fantasy_rpg",0,17
"skt_maelstrom","local_-_tribal_-_dark_fantasy_rpg",0,39
"skt_maelstrom","setting_chult",0,44
"skt_maelstrom","atmosphere_the_capital",0,15
"skt_maelstrom","rpg_royal_court_ambiance",0,480
"skt_maelstrom","holy_ground",0,24
"skt_maelstrom","dd_ancient_ruins",0,110
"skt_maelstrom","atmosphere_the_saloon",0,38
"skt_maelstrom","atmosphere_the_tavern",0,36
"skt_maelstrom","atmosphere_the_road",0,122
"skt_maelstrom","dd_action_time",0,134
"skt_maelstrom","music_wistful",0,18
"skt_maelstrom","atmosphere_the_dungeon",0,16
"skt_maelstrom","desolate",0,6
"skt_maelstrom","combat_epic",0,122
"skt_maelstrom","combat_duel",0,68
"skt_maelstrom","dark_haunting_music",0,253
"skt_maelstrom","atmosphere_the_wild",0,198
"skt_maelstrom","combat_tough",0,152
"skt_maelstrom","music_suspense",0,41
"skt_maelstrom","mood_-_funny_-_dark_fantasy_rpg",0,9
"skt_maelstrom","music_adventure",0,11
"skt_maelstrom","manor__royalty",0,36
"skt_maelstrom","large_scale_battle",0,7
"skt_maelstrom","mood_mysterious",0,80
"skt_maelstrom","strahd_-_strahd",0,67
"skt_maelstrom","boss_favorites",0,19
"skt_maelstrom","challenge__chase_scenes",0,17
"skt_maelstrom","atmosphere_the_fey",0,34
"skt_maelstrom","mood_-_danger_-_dark_fantasy_rpg",0,25
"skt_maelstrom","setting_barovia",2,29
"skt_maelstrom","mood_-_death_-_dark_fantasy_rpg",0,33
"skt_maelstrom","city",0,81
"skt_maelstrom","mood_tense",0,80
"skt_maelstrom","village__pub",0,30
"skt_maelstrom","road",0,19
"skt_maelstrom","mood_serious",1,137
"skt_maelstrom","music_combat_brutal",0,31
"skt_maelstrom","mood_-_mistery_-_dark_fantasy_rpg",0,26
"skt_maelstrom","battle_-_regular_-_dark_fantasy_rpg",0,31
"skt_maelstrom","mood_somber",0,124
"skt_maelstrom","dd_horrific_action",0,65
"skt_maelstrom","a_fated_duel",0,6
"skt_maelstrom","mood_denouement",0,44
"skt_maelstrom","monsters_giants",0,32
"skt_maelstrom","mood_joyful",0,22
"skt_maelstrom","mood_-_calm_-_dark_fantasy_rpg",0,30
"skt_maelstrom","dd_haunted_house",0,96
"skt_maelstrom","mood_-_tension_-_dark_fantasy_rpg",0,29
"skt_maelstrom","monsters_beasts",0,12
"skt_maelstrom","mood_ridiculous",0,16
"skt_maelstrom","thrash",0,7
"skt_maelstrom","dd_cyber_action",0,104
"skt_maelstrom","combat_boss",0,156
"skt_maelstrom","battle_-_horror_-_dark_fantasy_rpg",0,42
"skt_maelstrom","monsters_orcs",0,26
"skt_maelstrom","combat_standard",0,100
"skt_maelstrom","dd_underdark",0,113
"skt_maelstrom","doom",0,7
"skt_maelstrom","beautiful_emotional_music",0,182
"skt_maelstrom","mood_creepy",0,84
"skt_maelstrom","situation_stealth",0,99
"skt_maelstrom","rpg_epic_action_music",0,119
"skt_maelstrom","otherworld",0,10
"skt_maelstrom","russell_shaw_pinnacle_tracks",0,13
"skt_maelstrom","battle_-_epic_-_dark_fantasy_rpg",0,28
"skt_maelstrom","dd_sacred",0,153
"skt_maelstrom","monsters_goblins",0,11
"skt_maelstrom","local_-_temple_-_dark_fantasy_rpg",0,18
"skt_maelstrom","monsters_aberrations",0,41
"skt_maelstrom","dd_wild_action",0,62
"skt_maelstrom","local_-_sea_-_dark_fantasy_rpg",0,11
"skt_maelstrom","ambient_storm",0,16
"skt_maelstrom","ominous",0,36
"skt_maelstrom","music_evil",0,21
"skt_maelstrom","dd_hardcore_action",0,55
"skt_maelstrom","dd_boss_battles",0,126
"skt_maelstrom","mood_-_dark_-_dark_fantasy_rpg",0,35
"skt_maelstrom","intensity_3",0,25
"skt_maelstrom","ambient_forest",0,20
"skt_maelstrom","dd_astral",0,77
"skt_maelstrom","dd_fierce_action",0,86
"skt_maelstrom","sad",0,25
"skt_maelstrom","dd_the_wilds",0,103
"skt_maelstrom","dd_creepy",0,84
"skt_maelstrom","intensity_2",0,21
"skt_maelstrom","dd_cinematic",0,76
"skt_maelstrom","mood_pleasant",0,69
"skt_maelstrom","combat_horrifying",0,36
"skt_maelstrom","atmosphere_the_manor",0,34
"skt_maelstrom","atmosphere_the_underdark",0,25
"skt_maelstrom","mood_ominous",0,202
"skt_maelstrom","ambient_ocean",0,13
"skt_maelstrom","local_-_nature_-_dark_fantasy_rpg",0,23
"skt_maelstrom","idle__peaceful",0,59
"skt_maelstrom","mood_triumphant",0,38
"skt_maelstrom","intensity_1",0,23
"skt_maelstrom","dd_dungeons",0,125
"skt_maelstrom","royal_qualms",0,6
"skt_maelstrom","blood_moon",0,26
"skt_maelstrom","music_safe",0,46
"skt_maelstrom","atmosphere_town",0,13
"skt_maelstrom","valormore",0,23
"skt_maelstrom","rpg_background_music",0,682
"skt_maelstrom","dd_fantasy_overworld",0,172
"skt_maelstrom","music_catharsis",0,24
"skt_maelstrom","mood_-_victory_-_dark_fantasy_rpg",0,12
"skt_maelstrom","pot_rivellon",0,80
"skt_maelstrom","fantasymusic",0,45
"skt_maelstrom","road_trip_____",0,293
"skt_maelstrom","summer_road_trip_vibes",0,213
"skt_maelstrom","roadtrip_",0,263
"skt_maelstrom","the_ultimate_roadtrip_playlist__",0,514
"skt_maelstrom","all_american_road_trip",0,29
"skt_maelstrom","road_trippin_",0,1603
"skt_maelstrom","road_trip____",0,343
"skt_maelstrom","roadtrippin_",0,405
"skt_maelstrom","road_trip_",0,327
"skt_maelstrom","90s__00s_road_trippin",0,191
"skt_maelstrom","3. millennial_nostalgia_road_trip",0,305
"skt_maelstrom","12. road_trip (agustdlc)",0,364
"skt_maelstrom","11. road_trip (darya)",0,132
"skt_maelstrom","10. road_trip (kat)",0,327
"skt_maelstrom","18. best_roadtrip_playlist_of_all_time",0,730
"skt_maelstrom","6. road-trip (meghan)",0,254
"skt_maelstrom","5. the_ultimate_roadtrip_playlist_ (Machine Gun Kevin)",0,348
"skt_maelstrom","20. lets_go_girls_-_a_road_trip_playlist",0,123
"skt_maelstrom","13. road_trip (Mackie)",0,418
"skt_maelstrom","16. fun_road_trip_bangers",0,1283
"skt_maelstrom","23. roadtrip_bangers",0,566
"skt_maelstrom","14. road-trip (maleena)",0,458
"skt_maelstrom","19. 2000s-2010s_roadtrip_songs",0,265
"skt_maelstrom","17. 70s_80s_90s_road_trip_jams",0,201
"skt_maelstrom","24. conic_songs_for_car_rides",0,263
"skt_maelstrom","9. road_trip_jams",0,218
"tropical","local_-_castle_-_dark_fantasy_rpg",0,9
"tropical","unholy_place",0,15
"tropical","ambient_mystical",0,7
"tropical","monsters_hags",0,22
"tropical","dd_synth_dungeon",0,156
"tropical","mood_-_ghosts_-_dark_fantasy_rpg",0,17
"tropical","horror",0,18
"tropical","music_combat_normal",0,44
"tropical","mysterious",0,26
"tropical","music_awe",0,15
"tropical","music_desert",0,40
"tropical","dd_desolation",0,129
"tropical","dd_traveling_tinkerers__traders",0,32
"tropical","monsters_dragons",0,7
"tropical","arabian_nights",0,109
"tropical","monsters_tribesmen",0,33
"tropical","music_sneaky",0,16
"tropical","local_-_dungeon_-_dark_fantasy_rpg",0,33
"tropical","peaceful_fantasy_music",0,70
"tropical","rpg_action_music",0,346
"tropical","local_-_city_-_dark_fantasy_rpg",0,24
"tropical","local_-_inn_-_dark_fantasy_rpg",0,12
"tropical","situation_chase",0,79
"tropical","mood_-_war_-_dark_fantasy_rpg",0,12
"tropical","atmosphere_the_desert",0,36
"tropical","sea_shanties",0,47
"tropical","dd_space",0,83
"tropical","dd_a_pleasant_village",0,117
"tropical","mood_-_goth_-_dark_fantasy_rpg",0,10
"tropical","dd_taverns",0,63
"tropical","dd_night_in_the_city",0,71
"tropical","ambient_mountain_pass",0,4
"tropical","rpg_dark_music",0,376
"tropical","dd_sci-fi_action",0,54
"tropical","mood_-_fey_-_dark_fantasy_rpg",0,13
"tropical","local_-_tribal_-_dark_fantasy_rpg",0,35
"tropical","setting_chult",0,40
"tropical","atmosphere_the_capital",0,11
"tropical","rpg_royal_court_ambiance",0,476
"tropical","holy_ground",0,20
"tropical","dd_ancient_ruins",0,106
"tropical","atmosphere_the_saloon",0,34
"tropical","atmosphere_the_tavern",0,32
"tropical","atmosphere_the_road",0,118
"tropical","dd_action_time",0,130
"tropical","music_wistful",0,14
"tropical","atmosphere_the_dungeon",0,12
"tropical","desolate",0,2
"tropical","combat_epic",0,118
"tropical","combat_duel",0,64
"tropical","dark_haunting_music",0,249
"tropical","atmosphere_the_wild",0,194
"tropical","combat_tough",0,148
"tropical","music_suspense",0,37
"tropical","mood_-_funny_-_dark_fantasy_rpg",0,5
"tropical","music_adventure",0,7
"tropical","manor__royalty",0,32
"tropical","large_scale_battle",0,3
"tropical","mood_mysterious",0,76
"tropical","strahd_-_strahd",0,63
"tropical","boss_favorites",0,15
"tropical","challenge__chase_scenes",0,13
"tropical","atmosphere_the_fey",0,30
"tropical","mood_-_danger_-_dark_fantasy_rpg",0,21
"tropical","setting_barovia",0,29
"tropical","mood_-_death_-_dark_fantasy_rpg",0,29
"tropical","city",0,77
"tropical","mood_tense",0,76
"tropical","village__pub",0,26
"tropical","road",0,15
"tropical","mood_serious",0,135
"tropical","music_combat_brutal",0,27
"tropical","mood_-_mistery_-_dark_fantasy_rpg",0,22
"tropical","battle_-_regular_-_dark_fantasy_rpg",0,27
"tropical","mood_somber",0,120
"tropical","dd_horrific_action",0,61
"tropical","a_fated_duel",0,2
"tropical","mood_denouement",0,40
"tropical","monsters_giants",0,28
"tropical","mood_joyful",0,18
"tropical","mood_-_calm_-_dark_fantasy_rpg",0,26
"tropical","dd_haunted_house",0,92
"tropical","mood_-_tension_-_dark_fantasy_rpg",0,25
"tropical","monsters_beasts",0,8
"tropical","mood_ridiculous",0,12
"tropical","thrash",0,3
"tropical","dd_cyber_action",0,100
"tropical","combat_boss",0,152
"tropical","battle_-_horror_-_dark_fantasy_rpg",0,38
"tropical","monsters_orcs",0,22
"tropical","combat_standard",0,96
"tropical","dd_underdark",0,109
"tropical","doom",0,3
"tropical","beautiful_emotional_music",0,178
"tropical","mood_creepy",0,80
"tropical","situation_stealth",0,95
"tropical","rpg_epic_action_music",0,115
"tropical","otherworld",0,6
"tropical","russell_shaw_pinnacle_tracks",0,9
"tropical","battle_-_epic_-_dark_fantasy_rpg",0,24
"tropical","dd_sacred",0,149
"tropical","monsters_goblins",0,7
"tropical","local_-_temple_-_dark_fantasy_rpg",0,14
"tropical","monsters_aberrations",0,37
"tropical","dd_wild_action",0,58
"tropical","local_-_sea_-_dark_fantasy_rpg",0,7
"tropical","ambient_storm",0,12
"tropical","ominous",0,32
"tropical","music_evil",0,17
"tropical","dd_hardcore_action",0,51
"tropical","dd_boss_battles",0,122
"tropical","mood_-_dark_-_dark_fantasy_rpg",0,31
"tropical","intensity_3",0,21
"tropical","ambient_forest",0,16
"tropical","dd_astral",0,73
"tropical","dd_fierce_action",0,82
"tropical","sad",0,21
"tropical","dd_the_wilds",0,99
"tropical","dd_creepy",0,80
"tropical","intensity_2",0,17
"tropical","dd_cinematic",0,72
"tropical","mood_pleasant",0,65
"tropical","combat_horrifying",0,32
"tropical","atmosphere_the_manor",0,30
"tropical","atmosphere_the_underdark",0,21
"tropical","mood_ominous",0,198
"tropical","ambient_ocean",0,9
"tropical","local_-_nature_-_dark_fantasy_rpg",0,19
"tropical","idle__peaceful",0,55
"tropical","mood_triumphant",0,34
"tropical","intensity_1",0,19
"tropical","dd_dungeons",0,121
"tropical","royal_qualms",0,2
"tropical","blood_moon",0,22
"tropical","music_safe",0,42
"tropical","atmosphere_town",0,9
"tropical","valormore",0,19
"tropical","rpg_background_music",0,678
"tropical","dd_fantasy_overworld",0,168
"tropical","music_catharsis",0,20
"tropical","mood_-_victory_-_dark_fantasy_rpg",0,8
"tropical","pot_rivellon",0,76
"tropical","fantasymusic",0,41
"tropical","road_trip_____",0,289
"tropical","summer_road_trip_vibes",0,209
"tropical","roadtrip_",0,259
"tropical","the_ultimate_roadtrip_playlist__",0,510
"tropical","all_american_road_trip",0,25
"tropical","road_trippin_",0,1599
"tropical","road_trip____",0,339
"tropical","roadtrippin_",0,401
"tropical","road_trip_",0,323
"tropical","90s__00s_road_trippin",0,187
"tropical","3. millennial_nostalgia_road_trip",0,301
"tropical","12. road_trip (agustdlc)",0,360
"tropical","11. road_trip (darya)",0,128
"tropical","10. road_trip (kat)",0,323
"tropical","18. best_roadtrip_playlist_of_all_time",0,726
"tropical","6. road-trip (meghan)",0,250
"tropical","5. the_ultimate_roadtrip_playlist_ (Machine Gun Kevin)",0,344
"tropical","20. lets_go_girls_-_a_road_trip_playlist",0,119
"tropical","13. road_trip (Mackie)",0,414
"tropical","16. fun_road_trip_bangers",0,1279
"tropical","23. roadtrip_bangers",0,562
"tropical","14. road-trip (maleena)",0,454
"tropical","19. 2000s-2010s_roadtrip_songs",0,261
"tropical","17. 70s_80s_90s_road_trip_jams",0,197
"tropical","24. conic_songs_for_car_rides",0,259
"tropical","9. road_trip_jams",0,214
"local_-_castle_-_dark_fantasy_rpg","unholy_place",0,22
"local_-_castle_-_dark_fantasy_rpg","ambient_mystical",0,14
"local_-_castle_-_dark_fantasy_rpg","monsters_hags",0,29
"local_-_castle_-_dark_fantasy_rpg","dd_synth_dungeon",0,163
"local_-_castle_-_dark_fantasy_rpg","mood_-_ghosts_-_dark_fantasy_rpg",0,24
"local_-_castle_-_dark_fantasy_rpg","horror",0,25
"local_-_castle_-_dark_fantasy_rpg","music_combat_normal",0,51
"local_-_castle_-_dark_fantasy_rpg","mysterious",0,33
"local_-_castle_-_dark_fantasy_rpg","music_awe",0,22
"local_-_castle_-_dark_fantasy_rpg","music_desert",0,47
"local_-_castle_-_dark_fantasy_rpg","dd_desolation",0,136
"local_-_castle_-_dark_fantasy_rpg","dd_traveling_tinkerers__traders",0,39
"local_-_castle_-_dark_fantasy_rpg","monsters_dragons",0,14
"local_-_castle_-_dark_fantasy_rpg","arabian_nights",0,116
"local_-_castle_-_dark_fantasy_rpg","monsters_tribesmen",0,40
"local_-_castle_-_dark_fantasy_rpg","music_sneaky",0,23
"local_-_castle_-_dark_fantasy_rpg","local_-_dungeon_-_dark_fantasy_rpg",0,40
"local_-_castle_-_dark_fantasy_rpg","peaceful_fantasy_music",0,77
"local_-_castle_-_dark_fantasy_rpg","rpg_action_music",0,353
"local_-_castle_-_dark_fantasy_rpg","local_-_city_-_dark_fantasy_rpg",0,31
"local_-_castle_-_dark_fantasy_rpg","local_-_inn_-_dark_fantasy_rpg",0,19
"local_-_castle_-_dark_fantasy_rpg","situation_chase",0,86
"local_-_castle_-_dark_fantasy_rpg","mood_-_war_-_dark_fantasy_rpg",0,19
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_desert",0,43
"local_-_castle_-_dark_fantasy_rpg","sea_shanties",0,54
"local_-_castle_-_dark_fantasy_rpg","dd_space",0,90
"local_-_castle_-_dark_fantasy_rpg","dd_a_pleasant_village",0,124
"local_-_castle_-_dark_fantasy_rpg","mood_-_goth_-_dark_fantasy_rpg",0,17
"local_-_castle_-_dark_fantasy_rpg","dd_taverns",0,70
"local_-_castle_-_dark_fantasy_rpg","dd_night_in_the_city",0,78
"local_-_castle_-_dark_fantasy_rpg","ambient_mountain_pass",0,11
"local_-_castle_-_dark_fantasy_rpg","rpg_dark_music",0,383
"local_-_castle_-_dark_fantasy_rpg","dd_sci-fi_action",0,61
"local_-_castle_-_dark_fantasy_rpg","mood_-_fey_-_dark_fantasy_rpg",0,20
"local_-_castle_-_dark_fantasy_rpg","local_-_tribal_-_dark_fantasy_rpg",0,42
"local_-_castle_-_dark_fantasy_rpg","setting_chult",0,47
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_capital",0,18
"local_-_castle_-_dark_fantasy_rpg","rpg_royal_court_ambiance",0,483
"local_-_castle_-_dark_fantasy_rpg","holy_ground",0,27
"local_-_castle_-_dark_fantasy_rpg","dd_ancient_ruins",0,113
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_saloon",0,41
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_tavern",0,39
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_road",0,125
"local_-_castle_-_dark_fantasy_rpg","dd_action_time",0,137
"local_-_castle_-_dark_fantasy_rpg","music_wistful",0,21
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_dungeon",0,19
"local_-_castle_-_dark_fantasy_rpg","desolate",0,9
"local_-_castle_-_dark_fantasy_rpg","combat_epic",0,125
"local_-_castle_-_dark_fantasy_rpg","combat_duel",0,71
"local_-_castle_-_dark_fantasy_rpg","dark_haunting_music",1,254
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_wild",0,201
"local_-_castle_-_dark_fantasy_rpg","combat_tough",0,155
"local_-_castle_-_dark_fantasy_rpg","music_suspense",0,44
"local_-_castle_-_dark_fantasy_rpg","mood_-_funny_-_dark_fantasy_rpg",0,12
"local_-_castle_-_dark_fantasy_rpg","music_adventure",0,14
"local_-_castle_-_dark_fantasy_rpg","manor__royalty",0,39
"local_-_castle_-_dark_fantasy_rpg","large_scale_battle",0,10
"local_-_castle_-_dark_fantasy_rpg","mood_mysterious",0,83
"local_-_castle_-_dark_fantasy_rpg","strahd_-_strahd",0,70
"local_-_castle_-_dark_fantasy_rpg","boss_favorites",0,22
"local_-_castle_-_dark_fantasy_rpg","challenge__chase_scenes",0,20
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_fey",0,37
"local_-_castle_-_dark_fantasy_rpg","mood_-_danger_-_dark_fantasy_rpg",0,28
"local_-_castle_-_dark_fantasy_rpg","setting_barovia",1,34
"local_-_castle_-_dark_fantasy_rpg","mood_-_death_-_dark_fantasy_rpg",0,36
"local_-_castle_-_dark_fantasy_rpg","city",0,84
"local_-_castle_-_dark_fantasy_rpg","mood_tense",0,83
"local_-_castle_-_dark_fantasy_rpg","village__pub",0,33
"local_-_castle_-_dark_fantasy_rpg","road",0,22
"local_-_castle_-_dark_fantasy_rpg","mood_serious",0,142
"local_-_castle_-_dark_fantasy_rpg","music_combat_brutal",0,34
"local_-_castle_-_dark_fantasy_rpg","mood_-_mistery_-_dark_fantasy_rpg",0,29
"local_-_castle_-_dark_fantasy_rpg","battle_-_regular_-_dark_fantasy_rpg",0,34
"local_-_castle_-_dark_fantasy_rpg","mood_somber",0,127
"local_-_castle_-_dark_fantasy_rpg","dd_horrific_action",0,68
"local_-_castle_-_dark_fantasy_rpg","a_fated_duel",0,9
"local_-_castle_-_dark_fantasy_rpg","mood_denouement",0,47
"local_-_castle_-_dark_fantasy_rpg","monsters_giants",0,35
"local_-_castle_-_dark_fantasy_rpg","mood_joyful",0,25
"local_-_castle_-_dark_fantasy_rpg","mood_-_calm_-_dark_fantasy_rpg",0,33
"local_-_castle_-_dark_fantasy_rpg","dd_haunted_house",0,99
"local_-_castle_-_dark_fantasy_rpg","mood_-_tension_-_dark_fantasy_rpg",0,32
"local_-_castle_-_dark_fantasy_rpg","monsters_beasts",0,15
"local_-_castle_-_dark_fantasy_rpg","mood_ridiculous",0,19
"local_-_castle_-_dark_fantasy_rpg","thrash",0,10
"local_-_castle_-_dark_fantasy_rpg","dd_cyber_action",0,107
"local_-_castle_-_dark_fantasy_rpg","combat_boss",0,159
"local_-_castle_-_dark_fantasy_rpg","battle_-_horror_-_dark_fantasy_rpg",0,45
"local_-_castle_-_dark_fantasy_rpg","monsters_orcs",0,29
"local_-_castle_-_dark_fantasy_rpg","combat_standard",0,103
"local_-_castle_-_dark_fantasy_rpg","dd_underdark",0,116
"local_-_castle_-_dark_fantasy_rpg","doom",0,10
"local_-_castle_-_dark_fantasy_rpg","beautiful_emotional_music",0,185
"local_-_castle_-_dark_fantasy_rpg","mood_creepy",0,87
"local_-_castle_-_dark_fantasy_rpg","situation_stealth",0,102
"local_-_castle_-_dark_fantasy_rpg","rpg_epic_action_music",0,122
"local_-_castle_-_dark_fantasy_rpg","otherworld",0,13
"local_-_castle_-_dark_fantasy_rpg","russell_shaw_pinnacle_tracks",0,16
"local_-_castle_-_dark_fantasy_rpg","battle_-_epic_-_dark_fantasy_rpg",0,31
"local_-_castle_-_dark_fantasy_rpg","dd_sacred",0,156
"local_-_castle_-_dark_fantasy_rpg","monsters_goblins",0,14
"local_-_castle_-_dark_fantasy_rpg","local_-_temple_-_dark_fantasy_rpg",0,21
"local_-_castle_-_dark_fantasy_rpg","monsters_aberrations",0,44
"local_-_castle_-_dark_fantasy_rpg","dd_wild_action",0,65
"local_-_castle_-_dark_fantasy_rpg","local_-_sea_-_dark_fantasy_rpg",0,14
"local_-_castle_-_dark_fantasy_rpg","ambient_storm",0,19
"local_-_castle_-_dark_fantasy_rpg","ominous",0,39
"local_-_castle_-_dark_fantasy_rpg","music_evil",0,24
"local_-_castle_-_dark_fantasy_rpg","dd_hardcore_action",0,58
"local_-_castle_-_dark_fantasy_rpg","dd_boss_battles",0,129
"local_-_castle_-_dark_fantasy_rpg","mood_-_dark_-_dark_fantasy_rpg",0,38
"local_-_castle_-_dark_fantasy_rpg","intensity_3",0,28
"local_-_castle_-_dark_fantasy_rpg","ambient_forest",0,23
"local_-_castle_-_dark_fantasy_rpg","dd_astral",0,80
"local_-_castle_-_dark_fantasy_rpg","dd_fierce_action",0,89
"local_-_castle_-_dark_fantasy_rpg","sad",0,28
"local_-_castle_-_dark_fantasy_rpg","dd_the_wilds",0,106
"local_-_castle_-_dark_fantasy_rpg","dd_creepy",0,87
"local_-_castle_-_dark_fantasy_rpg","intensity_2",0,24
"local_-_castle_-_dark_fantasy_rpg","dd_cinematic",0,79
"local_-_castle_-_dark_fantasy_rpg","mood_pleasant",0,72
"local_-_castle_-_dark_fantasy_rpg","combat_horrifying",0,39
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_manor",1,35
"local_-_castle_-_dark_fantasy_rpg","atmosphere_the_underdark",0,28
"local_-_castle_-_dark_fantasy_rpg","mood_ominous",0,205
"local_-_castle_-_dark_fantasy_rpg","ambient_ocean",0,16
"local_-_castle_-_dark_fantasy_rpg","local_-_nature_-_dark_fantasy_rpg",0,26
"local_-_castle_-_dark_fantasy_rpg","idle__peaceful",0,62
