Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5UWwZ5lm5PKu6eKsHAGxOk,"Everlong","The Colour And The Shape","Foo Fighters",1997-05-20,250546,80,1174085702,2023-07-01T11:14:59Z,"rock,post-grunge,alternative rock,grunge,modern rock","RCA Records Label",0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,4
2G2YzndIA6jeWFPBXhUjh5,"Be My Baby","Be My Baby: The Very Best of The Ronettes","The Ronettes",2011-02-22,160906,69,1174085702,2023-07-01T11:15:05Z,"christmas","Legacy Recordings",0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,4
5UgT7w6zVZjP3oyawMzbiK,"The End","The Doors","The Doors",1967-01-04,703373,57,1174085702,2023-07-01T11:15:33Z,"psychedelic rock,classic rock,acid rock","Rhino/Elektra",0.347,0.302,0,-12.104,1,0.0291,0.163,0.0000917,0.14,0.0332,105.702,4
7Di7t9yGoxdZRLAt5a4pi0,"Manic Monday","Different Light","The Bangles",1985-07-11,184173,59,1174085702,2023-07-01T11:15:38Z,"jangle pop","Columbia",0.685,0.571,2,-11.623,1,0.0299,0.335,0.00000238,0.214,0.869,121.737,4
1wcwd4oUTDfIDGiCu7X5I3,"You Can Say It Forever","Forget Everyone","Makka Pinkelton",2023-02-21,178707,0,1174085702,2023-07-01T11:16:20Z,"","Got sick of it",0.356,0.356,11,-8.72,0,0.0297,0.672,0.931,0.125,0.0764,137.756,4
5pxZoC40VXcdlztj2xEYeU,"Tvtb4e","Quando Ero Satanista","Tonno",2020-08-28,159378,13,1174085702,2023-07-01T11:16:34Z,"","Universal Music Italia srL.",0.687,0.58,0,-8.598,1,0.0299,0.0354,0.00000172,0.114,0.635,105.019,4
4feXcsElKIVsGwkbnTHAfV,"Somethin' Stupid","The World We Knew","Frank Sinatra,Nancy Sinatra",1967-08,162493,75,1174085702,2023-07-01T13:39:02Z,"christmas,big band,adult standards,swing music,vocal jazz,jazz","FRANK SINATRA DIGITAL REPRISE",0.257,0.338,4,-12.902,1,0.0357,0.736,0,0.252,0.544,207.356,4
2VOomzT6VavJOGBeySqaMc,"Disturbia","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,238626,77,1174085702,2023-07-01T13:39:06Z,"","Def Jam Recordings",0.707,0.814,11,-4.509,0,0.0577,0.0861,0,0.168,0.717,124.921,4
3V9cM3nCH2G66afoDi0snu,"BOOM","ORION","X Ambassadors",2019-06-14,164586,58,1174085702,2023-07-01T13:39:28Z,"","Kid Ina Korner / Interscope",0.732,0.594,11,-5.911,0,0.0693,0.00805,0.0301,0.0802,0.676,107.996,4
5ECxiK4Vigo1yRRmAoZc1f,"Silk Chiffon","MUNA","MUNA,Phoebe Bridgers",2022-06-24,206586,60,1174085702,2023-07-01T13:39:37Z,"","Dead Oceans",0.622,0.739,8,-6.219,1,0.0441,0.0156,0,0.111,0.435,97.017,4
5fVZC9GiM4e8vu99W0Xf6J,"How to Save a Life","How To Save A Life","The Fray",2005-09-13,262533,80,1174085702,2023-07-01T13:39:52Z,"","Epic",0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,4
4y1LsJpmMti1PfRQV9AWWe,"Girls Just Want to Have Fun","She's So Unusual","Cyndi Lauper",1983-10-14,238266,79,1174085702,2023-07-01T13:40:03Z,"","Portrait",0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,4
2JuasWPUodaUxf5nwNpciQ,"Nutshell","Jar Of Flies","Alice In Chains",1994,259200,74,1174085702,2023-07-01T14:09:38Z,"grunge,post-grunge","Columbia",0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3
1bXLpqe49cqEpj88uPR4pu,"Reckless Serenade","Suck It and See","Arctic Monkeys",2011-06-06,162746,51,1174085702,2023-07-01T14:09:44Z,"indie,garage rock,indie rock","Domino Recording Co",0.585,0.694,2,-6.632,1,0.0392,0.00037,0.0144,0.0724,0.785,127.966,4
7bJSbd2Upa4iYVHlbRKEJm,"Enola Gay","The Best Of Orchestral Manoeuvres In The Dark","Orchestral Manoeuvres In The Dark",1988-01-01,212400,51,1174085702,2023-07-01T14:10:02Z,"new wave,synthpop","Virgin Records",0.567,0.555,2,-14.135,0,0.0327,0.00576,0.027,0.0683,0.958,143.093,4
5lAHGEVlgN86w9Re0U7JnU,"Far l'amore - Club Mix","Far L'amore [The Remixes]","Bob Sinclar,Raffaella Carrà",2011-06-22,384809,0,1174085702,2023-07-01T14:10:09Z,"french house,disco house","D:Vision",0.891,0.672,0,-6.042,0,0.163,0.00522,0.0224,0.0864,0.229,128.003,4
2xXNLutYAOELYVObYb1C1S,"As the World Caves In","As the World Caves In","Sarah Cothran",2021-06-10,161612,67,1174085702,2023-07-01T14:10:31Z,"","Republic Records",0.422,0.25,0,-6.836,1,0.0351,0.441,0,0.35,0.246,124.026,4
7z4a9JihC3kZh8Hdt0tqOR,"Amygdala","Amygdala","Ecco2k,Bladee",2022-01-19,130026,27,1174085702,2023-07-01T14:10:43Z,"cloud rap,hyperpop","YEAR0001",0.713,0.59,7,-4.015,1,0.0535,0.0508,0.0000167,0.114,0.745,120.955,4
26AofTURF9YitocmEOqUIH,"Bomba O Non Bomba","Sotto Il Segno Dei Pesci","Antonello Venditti",1978-01-01,306493,40,1174085702,2023-07-01T14:10:54Z,"italian singer-songwriter,singer-songwriter,italo dance","Universal Music Italia srL.",0.58,0.542,0,-13.14,1,0.061,0.0891,0.00000188,0.273,0.508,129.492,4
1PIxiDD82CyJLeB7GteWek,"T'appartengo","T'appartengo","Ambra Angiolini",1994-01-01,206640,49,1174085702,2023-07-01T14:11:01Z,"","RCA Records Label",0.645,0.758,7,-8.906,0,0.0741,0.375,0.00000286,0.228,0.781,173.373,4
0GMnES4HiZpPOAham6DiH9,"Valvonauta","Verdena","Verdena",1999-01-01,262773,40,1174085702,2023-07-01T14:12:27Z,"","Universal Music Italia srL.",0.41,0.943,8,-6.991,1,0.0456,0.0000251,0.00319,0.207,0.675,133.513,4
4KokttFwQUU4D7ov6NTqnB,"Prumesse - Deborah De Luca Remix","Prumesse","Enzo Dong,Franco Ricciardi,Deborah de Luca",2019-10-21,355200,32,1174085702,2023-07-01T14:12:36Z,"neomelodico,canzone napoletana,italian trap,techno,hard techno,acid techno,tekno","sola_mente",0.756,0.8,1,-8.311,0,0.0639,0.00081,0.665,0.111,0.561,124.991,4
1KJ8G1TgiCPn46tcFsmh52,"Fossi Figo","Cicciput","Elio e le Storie Tese",2003-05-23,324760,0,1174085702,2023-07-01T14:13:38Z,"italian singer-songwriter","ASPIRINE MUSIC",0.67,0.531,2,-9.301,1,0.101,0.145,0,0.363,0.528,145.959,4
6q2T5xXao6mTS6LLE88L84,"The Lovecats","Japanese Whispers","The Cure",1983-01-01,220093,58,1174085702,2023-07-01T14:13:49Z,"new wave,post-punk,darkwave","Polydor Records",0.747,0.571,9,-12.9,0,0.086,0.48,0.00000105,0.242,0.965,91.838,4
310phINA3HsPlCDOK3vTvj,"Atom Bomb Baby","Uranium Rock - Fallout 4 Radio","The Five Stars",2015-12-02,136727,23,1174085702,2023-07-01T14:14:18Z,"moroccan chaabi","O.L.D Ltd",0.49,0.615,7,-6.041,1,0.0327,0.578,0,0.298,0.913,80.459,4
417c6vlCzP6ZpGm224tkXh,"Atom Bomb Baby","Presenting The Five Stars","The Five Stars",1957-02-11,136746,44,1174085702,2023-07-01T14:14:26Z,"moroccan chaabi","Universal Digital Enterprises",0.515,0.616,7,-6.119,1,0.0309,0.628,0,0.379,0.911,81.006,4
7rFN0DhIFPjAWG1EaHO2F0,"Lazarus","Blackstar","David Bowie",2016-01-08,384453,53,1174085702,2023-07-01T14:15:10Z,"glam rock,art rock","Rhino",0.667,0.691,9,-6.883,0,0.0284,0.0474,0.119,0.087,0.479,129.952,4
6uZtMNTfU5u8w6fsnXeOdb,"The Jean Genie - 2013 Remaster","Aladdin Sane (2013 Remaster)","David Bowie",1973-04-13,248013,54,1174085702,2023-07-01T14:15:28Z,"glam rock,art rock","Parlophone UK",0.58,0.571,9,-9.116,1,0.0321,0.378,0.00000513,0.358,0.818,128.15,4
0KzAbK6nItSqNh8q70tb0K,"Where Is My Mind?","Death to the Pixies","Pixies",1997-10-06,229226,71,1174085702,2023-07-01T14:15:44Z,"alternative rock","4AD",0.513,0.442,4,-13.529,1,0.0343,0.00731,0.000838,0.0878,0.243,81.201,4
1j8z4TTjJ1YOdoFEDwJTQa,"Ain't It Fun","Paramore","Paramore",2013-04-05,296520,73,1174085702,2023-07-01T14:15:50Z,"pop punk,emo,emo pop","Fueled By Ramen",0.61,0.893,9,-3.681,1,0.0921,0.154,0.0000441,0.021,0.673,104.031,4
1QGQ7wB1KZfpbbWNFCaVGm,"Prophecies","Koyaanisqatsi","Philip Glass",1983-01-01,491333,40,1174085702,2023-07-01T14:16:09Z,"minimalism,classical,neoclassical","Island Records",0.0655,0.0455,2,-26.592,0,0.0494,0.884,0.369,0.104,0.0388,66.915,4
